years,Objective,Costs,Damages,J,Y,M,I,Harvest,Redsnag,Greysnag,B,B_SDD,I_LDD
2076,120360.06031352868,75830.64701437054,44529.41329915816,1749.0,21353172.569117926,20015641.84414731,1059.0,915.3478254094927,610.2318836063237,107103.72028029346,0.0,0.0,1059.0
2077,108681.29002328687,78338.97082295184,30342.31920033499,539.0,21079284.230534047,20290276.182731178,1166.0,635.3999999999977,423.60000000000053,107713.95216390007,0.0,0.0,1166.0
2078,107778.71011407014,77327.18273926318,30451.527374807043,183.0,20795754.745713703,20573738.66755152,1230.0,699.6000000000026,466.39999999999895,108137.5521639001,0.0,0.0,1230.0
2079,112944.12943606723,83822.68873041664,29121.440705650606,0.0,20514927.738982584,20854330.154929165,1286.0,738.0000000000001,491.99999999999994,108603.9521639001,0.0,0.0,1286.0
2080,107665.62334307114,75184.21092704988,32481.412416021278,0.0,20257549.3239604,21111220.569951177,1256.0,771.6000000000029,514.3999999999985,109095.95216390007,0.0,0.0,1256.0
2081,100827.95581271693,72868.96894058383,27958.986872133097,0.0,19987577.143441774,21380782.750469804,1150.0,753.6000000000028,502.3999999999986,109610.35216389978,0.0,0.0,1150.0
2082,101836.8801538108,73448.04169007219,28388.838463738644,0.0,19523081.097840413,21844855.84181884,1268.0,690.0000000000001,460.0,110112.75216390051,0.0,0.0,1268.0
2083,102980.24776107335,75787.54783498963,27192.699926083864,0.0,19152662.601349223,22214887.33831024,1311.0,760.8000000000002,507.19999999999817,110572.75216390053,0.0,0.0,1311.0
2084,97389.23665946921,69041.85159055884,28347.385068910342,0.0,18602738.19489671,22764396.77395293,1261.0,786.6000000000029,524.3999999999984,111079.95216390012,0.0,0.0,1261.0
2085,92876.435020336,67790.68548020885,25085.74954012717,0.0,18071271.153593034,23295484.81525666,1158.0,756.6000000000028,504.3999999999986,111604.35216389978,0.0,0.0,1158.0
2086,88722.33618185762,62637.75240321646,26084.58377864117,0.0,17658412.98550143,23707989.983348228,1124.0,694.8000000000013,463.19999999999834,112108.75216390054,0.0,0.0,1124.0
2087,83946.29797322318,60323.987270610036,23622.31070261308,0.0,17218460.574810624,24147588.394058216,1173.0,674.3999999999975,449.6000000000009,112571.95216390012,0.0,0.0,1173.0
2088,85282.95149844648,63522.30860527575,21760.64289317075,0.0,15443878.893433603,25921822.07543525,1251.0,703.8000000000012,469.1999999999982,113021.55216390005,0.0,0.0,1251.0
2089,83585.82854486004,60684.481239421366,22901.347305438645,0.0,15009502.798946243,26355928.16992274,1217.0,750.6000000000028,500.3999999999986,113490.75216390057,0.0,0.0,1217.0
2090,84512.78276943309,62692.54270986123,21820.240059571835,0.0,14376968.17352468,26988148.795344282,1221.0,730.1999999999994,486.8000000000018,113991.15216390036,0.0,0.0,1221.0
2091,84707.61168280705,61387.58819793348,23320.023484873585,0.0,13875437.504486559,27489354.46454516,1176.0,732.6000000000028,488.3999999999988,114477.95216390013,0.0,0.0,1176.0
2092,88976.5294257476,65747.36540159612,23229.164024151494,0.0,13328215.271348657,28036265.69768299,1345.0,705.6000000000026,470.39999999999895,114966.35216389978,0.0,0.0,1345.0
2093,75831.07400834362,51849.709905592434,23981.364102751184,0.0,12826417.176031638,28537713.79299995,1147.0,807.0000000000001,537.9999999999999,115436.75216390059,0.0,0.0,1147.0
2094,75175.62112910395,57027.33230221049,18148.28882689352,0.0,12250775.096967487,29113124.872064248,1312.0,688.1999999999986,458.80000000000166,115974.75216390059,0.0,0.0,1312.0
2095,70545.71252651628,50966.84865226875,19578.863874247516,0.0,11597380.738859175,29766265.230172433,1210.0,787.2000000000003,524.8000000000018,116433.55216390002,0.0,0.0,1210.0
2096,65381.0462570695,48130.77204984153,17250.274207227958,0.0,11038171.008397054,30325240.960634544,1255.0,726.0000000000001,483.99999999999994,116958.35216389978,0.0,0.0,1255.0
2097,65641.86784832297,50487.222759997036,15154.645088326,0.0,10547720.807993364,30815484.16103838,1211.0,753.0000000000001,501.99999999999994,117442.35216389978,0.0,0.0,1211.0
2098,68827.33669014023,51452.40605525878,17374.930634881508,0.0,9752206.993886465,31610764.975145273,1287.0,726.6000000000028,484.39999999999884,117944.35216389978,0.0,0.0,1287.0
2099,64270.369781576796,46893.057291981226,17377.3124895956,0.0,9319023.001580017,32043739.96745142,1262.0,772.2,514.8000000000018,118428.75216390062,0.0,0.0,1262.0
2100,55937.499959108056,40997.01458374634,14940.485375361717,0.0,8790383.147717005,32572186.821314737,1187.0,757.1999999999998,504.8000000000018,118943.55216389995,0.0,0.0,1187.0
2101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,0.0,0.0,0.0,23272990.0,14463912.0,3873187.0,807.0,0.0,0.0,0.0,4035000.0,0.0,0.0
2021,494113.30111817725,454124.27504489734,39989.026073280125,22960906.0,14435982.0,4212612.0,2332.468069184672,564.8999999999982,242.0999999999991,0.0,5197340.3459233055,5197340.3459233055,1293.0
2022,478453.4785083666,360197.33641804295,118256.14209032399,22444158.0,14554766.009554727,4608711.522376088,1992.4647423825807,1632.7276484292638,699.740420755396,242.0999999999991,3596129.0305429334,3442323.7119128816,1304.0
2023,662800.9314822056,569906.8039381556,92894.12754405018,22040105.0,14586814.861001963,4979176.206186509,2986.3278876356744,1394.7253196678046,597.7394227147742,941.8404207554022,8953841.529417032,8636639.438178306,1259.0
2024,737888.713153196,584937.849917335,152950.86323586034,21428506.0,14827614.320692409,5347460.42002178,3259.234132062769,2090.429521344956,895.8983662906979,1539.57984347018,9618575.384905323,9426170.660313858,1374.0
2025,641829.3997440417,487818.48073670425,154010.91900733748,20839923.0,15032864.675804626,5728047.056690841,2827.508395531966,2281.4638924439364,977.7702396188372,2435.478209760867,7928546.638664564,7722541.977659859,1283.0
2026,830886.7548249452,703434.0461597932,127452.70866515154,20399820.0,15196654.017193485,6002017.206906426,3968.481691264702,1979.2558768723795,848.2525186595918,3413.248449379697,13938991.941788847,13652408.456323622,1238.0
2027,776824.6472984905,590049.0350070123,186775.61229147826,19902536.0,15341964.451138537,6350476.291340508,3429.50212778462,2777.937183885307,1190.5445073794126,4261.500968039278,11338487.117156282,11142510.638923123,1201.0
2028,985435.927585686,828897.5746965796,156538.3528891057,18019521.0,16746445.126126649,6826049.114224678,4729.841161592166,2400.6514894492425,1028.8506383353874,5452.0454754187,17356753.06327197,17134205.807960875,1303.0
2029,986549.0375500411,764943.1859918068,221605.85155823428,17536969.0,16959795.594657537,7090988.809431639,4446.909216831876,3310.888813114504,1418.952348477651,6480.896113754093,16588233.780318405,16354546.084159365,1176.0
2030,998691.6689474137,793678.1687380997,205013.50020931364,16866307.0,17330089.827128407,7387305.927181803,4728.777478752773,3112.8364517823024,1334.0727650495558,7899.84846223171,17369222.098978158,17203887.3937639,1288.0
2031,899271.5366394004,687885.3971380027,211386.13950139767,16310961.0,17595494.73514209,7673037.241689443,4106.160910061212,3310.144235126942,1418.633243625834,9233.921227281277,14610011.167027615,14435804.550306143,1219.0
2032,1138977.6868034615,954066.691203559,184910.99559990253,15681330.0,18059552.748119324,7834899.070977512,5726.813443425835,2874.3126370428467,1231.8482730183687,10652.554470907151,21945857.640416745,21779067.217129245,1371.0
2033,711901.6534248027,456592.2293005146,255309.4241242877,15090554.0,18372170.636952538,8107943.374444183,2930.757278625543,4008.7694103980925,1718.04403302776,11884.402743925506,8925008.768506108,8873786.393127678,1156.0
2034,464937.4046876885,343800.3760130016,121137.02867468717,14442721.0,18772737.686928406,8352758.329418678,2296.6288291232772,2051.5300950378833,879.2271835876637,13602.44677695323,4956507.076879031,4878144.145616404,1321.0
2035,809586.9310740787,720237.5772903659,89349.353783713,13729775.0,19208845.911274467,8627778.631572003,4544.599115393732,1607.6401803862934,688.9886487369819,14481.673960540911,16722484.034532692,16432995.576968672,1258.0
2036,1071005.139731116,879009.5316696475,191995.60806146945,13084472.0,19625822.582989085,8852033.36074211,5584.649429555747,3181.21938077562,1363.379734618123,15170.662609277882,21188448.06955958,20928247.147778627,1399.0
2037,1088879.8243434667,853748.7043179636,235131.12002550342,12548687.0,19988863.364767924,9019728.96917178,5484.688347164541,3909.2546006890184,1675.39482886672,16534.042343895995,21081854.849366676,20838441.735822678,1317.0
2038,530854.3773086207,301323.648752533,229530.7285560878,11601256.0,20681668.35523283,9269382.290359562,2098.879321268657,3839.281843015188,1645.4065041493682,18209.437172762693,4582280.756691965,4539396.606343279,1191.0
2039,537343.0329710405,457909.53565559513,79433.49731544494,11089616.0,20958898.2556256,9502115.579834288,3114.2528191459014,1469.2155248880674,629.6637963805986,19854.84367691213,9798013.606612936,9656264.095729413,1183.0
2040,586355.0877360353,463992.44985984266,122362.63787619249,10429502.0,21430984.985139377,9687415.597501272,3230.664600914765,2179.976973402126,934.2758457437662,20484.50747329275,10100848.500839714,9913323.00457382,1248.0
2041,972191.5117637591,848632.7751173094,123558.73664644912,9741548.0,21924923.39550928,9878687.515776696,5663.285517252509,2261.4652206403393,969.1993802744261,21418.783319036473,21733495.778978456,21411427.58626234,1381.0
2042,1512375.0583492606,1283313.0557230755,229062.00262618513,9149056.0,22280485.09370422,10110461.655368801,8427.487463027723,3964.2998620767535,1698.9856551757505,22387.982699310905,36439520.06882381,36187437.31513881,1190.0
2043,505351.97416623397,157820.8911093029,347531.08305693074,8570086.0,22561239.139144465,10400694.150476394,1284.9804324972733,5899.241224119437,2528.2462389083234,24086.96835448676,150835.11769087988,149902.16248634463,1255.0
2044,431367.6478402016,393408.38166781684,37959.2661723848,7952775.0,22950871.07118469,10627502.238003552,2802.0951027218225,899.4863027480893,385.49412974918084,26615.214593394954,8071841.4876533365,7850475.513609095,1232.0
2045,352706.0843950405,248161.04599480194,104545.03840023851,7215806.0,23466142.00884576,10846898.205239788,1879.9770610526914,1961.4665719052618,840.6285308165446,27000.708723144246,3238775.6644618604,3169885.3052634783,1246.0
2046,344167.00067160296,278969.1646390484,65197.836032554784,6599045.0,23836192.782108933,11092202.454915538,2114.797991533432,1315.9839427368934,563.9931183158075,27841.33725396076,4712900.437157147,4568989.957667229,1201.0
2047,569714.0598029456,495700.508053741,74013.55174920484,6078577.0,24128618.33330533,11318649.255669637,3514.5818103741512,1480.358594073411,634.4393974600354,28405.330372276632,11201462.349268263,11012909.051870646,1312.0
2048,431948.98462378903,295823.10114918265,136125.88347460618,5477462.0,24474538.446272437,11570745.567524895,2222.4291294082605,2460.2072672618824,1054.3745431122377,29039.769769736562,4624781.566671405,4572145.647041236,1308.0
2049,242448.9802830394,162258.20079279455,80190.77949024484,5006433.0,24681146.900807943,11833401.705127671,1368.0,1555.700390585776,666.7287388224768,30094.144312848657,0.0,0.0,1368.0
2050,252244.98302586577,212173.58149526897,40071.4015305966,4470746.0,24921621.178921722,12127775.504205221,1710.5722388848094,957.6000000000035,410.39999999999964,30760.873051671293,2910422.3438183814,2817861.1944240765,1147.0
2051,189396.69701882967,133775.2799851872,55621.417033642494,4076895.0,25032747.84805583,12409243.262832321,1133.0,1197.4005672193662,513.1716716654447,31171.27305167137,0.0,0.0,1133.0
2052,171606.628583987,138000.33449781852,33606.29408616844,3629922.0,25120899.27987068,12767411.831017341,1231.5662647982238,793.1000000000029,339.9000000000007,31684.444723336725,49888.873597931124,47831.32399110576,1222.0
2053,225392.96353688394,191440.58008399166,33952.3834528923,3331938.0,25149330.18881989,13036233.33622552,1568.6031981903018,862.0963853587543,369.4698794394649,32024.344723336642,1926106.600236794,1803015.9909515213,1208.0
2054,317672.3084881507,266912.57520621584,50759.73328193476,2889306.0,25310429.38290022,13316648.538947107,2204.9301508583144,1098.022238733216,470.58095945709016,32393.8146027762,4761845.562694637,4499650.754291568,1305.0
2055,224338.50311018544,152895.6248388569,71442.87827132843,2448891.0,25408657.879244722,13657191.11245174,1342.832205531951,1543.451105600824,661.4790452574958,32864.395562233345,596454.5412246031,574161.0276597886,1228.0
2056,246927.01490142485,207437.20492255263,39489.80997887204,2164771.0,25363493.17736532,13985584.00935412,1736.6666263634743,939.9825438723706,402.8496616595862,33525.87460749065,2862429.989911122,2758333.131817403,1185.0
2057,207839.9253046533,151901.67104079717,55938.25426385607,1846543.0,25411720.842178673,14254303.677914476,1342.0,1215.6666384544437,520.9999879090456,33928.72426915047,0.0,0.0,1342.0
2058,232779.98278873056,193653.36810608703,39126.6146826436,1527763.0,25382839.64944736,14601200.112639902,1705.1770327118577,939.3999999999967,402.6000000000003,34449.72425705939,2410231.097549511,2275885.163559304,1250.0
2059,257417.09402260478,206042.49489504207,51374.59912756263,1229209.0,25406556.792384453,14874912.79267008,1838.726288760606,1193.6239228982965,511.55310981355547,34852.324257059285,3165599.187499931,2993631.4438030594,1240.0
2060,399447.1248268522,344372.82729468495,55074.29753216743,846380.0,25430324.625072084,15232677.235970818,2861.3999391991056,1287.1084021324295,551.617886628184,35363.87736687277,8660472.608573986,8046999.695995568,1252.0
2061,219912.50486373808,124129.52560048991,95782.97926324813,626204.0,25354761.645172767,15526110.486968558,1222.0,2002.9799574393726,858.4199817597374,35915.49525350124,0.0,0.0,1222.0
2062,135929.202844649,104781.9246381444,31147.278206504616,547321.0,25151992.583770122,15807134.552964209,1083.0,855.3999999999968,366.5999999999997,36773.915235260756,0.0,0.0,1083.0
2063,147324.25902835358,121641.85095883186,25682.40806952179,431669.0,24877048.32076676,16197225.81596757,1198.0,758.1000000000028,324.900000000001,37140.515235260995,0.0,0.0,1198.0
2064,148881.04129536374,117842.63003363961,31038.411261724064,314873.0,24669277.855176367,16521183.28155792,1212.0,838.6000000000031,359.40000000000043,37465.41523526074,0.0,0.0,1212.0
2065,152870.37065226008,123380.43659046586,29489.93406179419,263665.0,24474219.97205502,16766902.164679384,1293.0,848.3999999999968,363.5999999999996,37824.81523526087,0.0,0.0,1293.0
2066,192158.97747420295,161248.86623919074,30910.111235012115,205987.0,24272177.94848929,17025957.188244857,1646.5999853715537,905.1000000000033,387.8999999999999,38188.41523526074,1375991.0553238017,1232999.9268577413,1400.0
2067,151725.92838851697,109842.93453350676,41882.993855010194,179049.0,24006223.47920712,17317959.058832683,1148.0,1152.6199897600811,493.97999561146304,38576.31523526087,0.0,0.0,1148.0
2068,135053.03928410332,107050.86691996403,28002.172364139315,135751.0,23650663.20825473,17716260.329785336,1177.0,803.6000000000031,344.4000000000007,39070.2952308722,0.0,0.0,1177.0
2069,147400.8399460514,120633.39677445,26767.4431716013,85850.0,23348169.93203356,18068133.62778557,1346.0,823.8999999999969,353.0999999999995,39414.69523087236,0.0,0.0,1346.0
2070,150280.88750606074,120204.91807083553,30075.969435225277,54515.0,23085668.33309981,18361357.22671935,1372.0,942.2000000000021,403.80000000000143,39767.7952308722,0.0,0.0,1372.0
2071,213308.51427475206,183482.8875809461,29825.626693806065,24746.0,22838407.667722344,18637723.892096654,1915.5190642191435,960.3999999999965,411.60000000000036,40171.5952308725,3715632.7961419495,3067595.3210957036,1302.0
2072,159875.74147109265,110745.50182460161,49130.239646491216,19162.0,22544450.03667631,18936060.00764356,1262.0,1340.863344953396,574.6557192657388,40583.19523087236,0.0,0.0,1262.0
2073,123602.62098404433,95511.73351394483,28090.887470099522,16360.0,22260440.255460285,19222294.370828185,1165.0,883.3999999999968,378.59999999999985,41157.8509501379,0.0,0.0,1165.0
2074,113210.51527497523,89719.58026073044,23490.935014244773,7625.0,21951258.55961565,19539761.066672828,1163.0,815.5000000000001,349.49999999999994,41536.45095013821,0.0,0.0,1163.0
2075,145649.88735121567,124245.66576346454,21404.221587751104,2559.0,21640066.59047078,19855614.03581775,1480.4553522872686,814.1000000000031,348.9000000000006,41885.95095013821,912260.200261506,677276.7614363162,1345.0
2076,120675.3102488452,88897.44561279843,31777.864636046692,1749.0,21399599.327478796,20096221.487982716,1059.0,1036.3187466010856,444.1366056861784,42234.85095013794,0.0,0.0,1059.0
2077,114618.09001011774,91861.35060986658,22756.73940025123,539.0,21124267.579265624,20372299.236195594,1166.0,741.3000000000004,317.69999999999885,42678.98755582423,0.0,0.0,1166.0
2078,113538.02315557821,90699.37762447295,22838.6455311053,183.0,20839303.292198654,20657196.523262624,1230.0,816.2000000000007,349.8000000000013,42996.68755582434,0.0,0.0,1230.0
2079,120135.37018848436,98294.28965924638,21841.080529237952,0.0,20556714.465069316,20939549.571064092,1286.0,861.0000000000001,368.99999999999994,43346.48755582423,0.0,0.0,1286.0
2080,112556.16214186614,88195.10282985026,24361.059312015936,0.0,20298312.44573495,21197463.59039869,1256.0,900.2000000000018,385.80000000000143,43715.48755582423,0.0,0.0,1256.0
2081,106414.73119455602,85445.49104045612,20969.24015409982,0.0,20026251.681262504,21469114.354870893,1150.0,879.2000000000014,376.8000000000014,44101.287555824136,0.0,0.0,1150.0
2082,107453.2630007768,86161.63415297285,21291.628847803986,0.0,19558063.63888823,21936879.418157116,1268.0,805.0,344.99999999999994,44478.08755582406,0.0,0.0,1268.0
2083,109293.09063958358,88898.56569502078,20394.524944562887,0.0,19185326.32379781,22309229.73324733,1311.0,887.6000000000033,380.4000000000001,44823.08755582405,0.0,0.0,1311.0
2084,102265.70828007809,81005.16947839539,21260.538801682746,0.0,18631604.82985033,22862536.24833867,1261.0,917.7000000000019,393.30000000000143,45203.48755582423,0.0,0.0,1261.0
2085,98313.56266971669,79499.25051462124,18814.312155095366,0.0,18097313.50421319,23396448.573975973,1158.0,882.7000000000014,378.3000000000014,45596.787555824165,0.0,0.0,1158.0
2086,93032.2814270651,73468.84359308424,19563.437833980868,0.0,17682091.21275032,23811317.86543879,1124.0,810.6000000000031,347.40000000000066,45975.08755582405,0.0,0.0,1124.0
2087,88497.55298315569,70780.81995619586,17716.733026959795,0.0,17239976.283635147,24253078.794561937,1173.0,786.7999999999997,337.19999999999874,46322.48755582423,0.0,0.0,1173.0
2088,90854.37506643405,74533.89289655599,16320.482169878062,0.0,15459025.678630516,26033681.399566576,1251.0,821.1000000000031,351.9000000000006,46659.68755582426,0.0,0.0,1251.0
2089,88381.65364374346,71205.64316466449,17176.010479078974,0.0,15023123.740539236,26469313.33765791,1217.0,875.7000000000014,375.3000000000014,47011.587555824044,0.0,0.0,1217.0
2090,89906.72169247601,73541.54164779716,16365.180044678855,0.0,14388179.131461443,27103943.946735688,1221.0,851.8999999999968,365.0999999999997,47386.887555824396,0.0,0.0,1221.0
2091,89490.47784193033,72000.46022827519,17490.017613655178,0.0,13885044.835317438,27606753.243001644,1176.0,854.7000000000012,366.3000000000014,47751.98755582423,0.0,0.0,1176.0
2092,94559.28071591642,77137.40769780283,17421.87301811359,0.0,13336563.617264118,28154923.461054873,1345.0,823.2000000000007,352.8000000000013,48118.2875558242,0.0,0.0,1345.0
2093,78838.1008258097,60852.07774874637,17986.02307706339,0.0,12833656.31972856,28657480.758590613,1147.0,941.5,403.49999999999994,48471.087555824044,0.0,0.0,1147.0
2094,80549.84499887054,66938.62837870038,13611.216620170144,0.0,12257128.352077527,29233777.72624144,1312.0,802.8999999999969,344.0999999999993,48874.58755582404,0.0,0.0,1312.0
2095,74515.45952360472,59831.31161791902,14684.147905685653,0.0,11602755.693971628,29887896.3843473,1210.0,918.3999999999967,393.60000000000014,49218.68755582422,0.0,0.0,1210.0
2096,69469.33179206519,56531.626136644176,12937.705655420961,0.0,11042789.864926383,30447628.21339257,1255.0,847.0000000000001,362.99999999999994,49612.28755582423,0.0,0.0,1255.0
2097,70626.75554025579,59260.771724011254,11365.983816244496,0.0,10551712.225833166,30938498.852485906,1211.0,878.5000000000001,376.49999999999994,49975.28755582423,0.0,0.0,1211.0
2098,73433.49224314278,60402.294266981626,13031.197976161136,0.0,9755418.03668404,31734560.04163488,1287.0,847.7000000000011,363.3000000000013,50351.78755582424,0.0,0.0,1287.0
2099,68106.27779020484,55073.29342300818,13032.984367196705,0.0,9321882.250536377,32167886.827782635,1262.0,900.8999999999967,386.1,50715.08755582404,0.0,0.0,1262.0
2100,59372.558155509534,48167.194123988214,11205.36403152129,0.0,8792884.962611731,32696691.11570738,1187.0,883.3999999999968,378.59999999999985,51101.1875558242,0.0,0.0,1187.0
2101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,0.0,0.0,0.0,23272990.0,14463912.0,3873187.0,807.0,0.0,0.0,0.0,4035000.0,0.0,0.0
2021,452303.65630787937,425644.3055923593,26659.35071552008,22960906.0,14435982.0,4212612.0,1985.9787127897728,645.6000000000023,161.40000000000057,0.0,3464893.56394887,3464893.563948871,1293.0
2022,400350.26853651786,337078.9597893956,63271.30874712225,22444158.0,14555096.339703094,4608727.681584086,1691.1938320393085,1588.7829702318218,397.1957425579547,161.40000000000057,2038506.0392832162,1935969.1601965376,1304.0
2023,516066.88343439833,466925.44983397593,49141.433600421784,22040105.0,14587430.126416983,4979208.701038243,2229.3315214693566,1352.955065631447,338.2387664078617,558.5957425579546,5061203.115864903,4851657.607346799,1259.0
2024,515330.8176581122,444162.3340132807,71168.48364483137,21428506.0,14828930.315139288,5347549.181402415,2305.357719299399,1783.4652171754872,445.8663042938717,896.834508965813,4779120.104992746,4656788.5964970505,1374.0
2025,436015.3135784378,370677.48048080486,65337.83309763287,20839923.0,15035063.070390668,5728206.218924284,2001.645447731891,1844.286175439526,461.0715438598815,1342.7008132596911,3728838.275338531,3593227.238659458,1283.0
2026,532775.9575152688,478998.8946817425,53777.06283352647,20399820.0,15199611.558010746,6002243.085856358,2513.3789714360605,1601.3163581855122,400.3290895463772,1803.7723571195756,6564944.919734336,6376894.857180281,1238.0
2027,460835.87554313516,389405.65860566904,71430.21693746609,19902536.0,15346255.659059491,6350823.605864023,2131.4206709660184,2010.703177148841,502.67579428721024,2204.1014466659412,4776495.376567629,4652103.354830034,1201.0
2028,569967.2034913474,512563.0154034288,57404.188087918774,18019521.0,16751824.806920407,6826606.037332076,2710.9077615709834,1705.1365367728106,426.28413419320265,2706.777240953165,7173151.628756369,7039538.807854869,1303.0
2029,522748.9511792194,445310.420980919,77438.53019830002,17536969.0,16967053.167593006,7091686.77174924,2410.9109287277693,2168.7262092567817,542.1815523141954,3133.0613751463707,6320678.830965544,6174554.643638855,1176.0
2030,514576.2110126479,447235.74003478675,67340.47097786059,16866307.0,17339214.07339826,7388173.122008107,2519.5760849892545,1928.728742982218,482.18218574555436,3675.2429274605715,6259541.86225168,6157880.424946316,1288.0
2031,472495.9146616126,405914.44223733933,66581.47242427332,16310961.0,17606593.11599364,7674139.503327768,2232.598742753384,2015.6608679914093,503.91521699785176,4157.425113206118,5175132.895530487,5067993.713766932,1219.0
2032,582637.3599305183,520998.91058803943,61638.44934247857,15681330.0,18072376.731829636,7836149.289973563,2936.4626329726802,1786.0789942027143,446.51974855067857,4661.340330203971,7929398.335041745,7827313.164863367,1371.0
2033,370584.0258130883,291994.12144471955,78589.90436836905,15090554.0,18387478.09379901,8109500.468730212,1757.7453532211368,2349.1701063781497,587.292526594537,5107.860078754626,3039495.525184763,3008726.7661056947,1156.0
2034,324677.2745354601,281845.7074202071,42831.56711525334,14442721.0,18788918.418582905,8354614.401071967,1706.093527222943,1406.196282576912,351.549070644228,5695.152605349191,1973813.9811946708,1925467.636114718,1321.0
2035,546159.3123139216,505239.2589732147,40920.05334070679,13729775.0,19225331.790861,8629920.009038856,2873.831100519175,1364.8748217783566,341.2187054445891,6046.701675993393,8262827.203918233,8079155.502595901,1258.0
2036,614481.653809452,537447.359875472,77034.29393397944,13084472.0,19643734.81289495,8854419.155904222,3149.1186700898597,2299.0648804153357,574.7662201038339,6387.920381437988,8912041.443803316,8750593.350449305,1399.0
2037,564199.8107943234,482354.2109107562,81845.59988356757,12548687.0,20008897.587398633,9022428.294442348,2869.67665216386,2519.2949360718926,629.823734017973,6962.686601541849,7903707.642912452,7763383.260819368,1317.0
2038,312000.9256947213,238192.6838573168,73808.24183740454,11601256.0,20703883.41781127,9272515.787377648,1504.6970967037862,2295.741321731084,573.935330432771,7592.510335559788,1593251.266163111,1568485.4835189327,1191.0
2039,376668.7693616251,341613.5378994502,35055.231462174954,11089616.0,20981327.665179223,9505628.886156268,2098.9931817669867,1203.7576773630283,300.93941934075707,8166.4456659925645,4668409.674693459,4579965.908834932,1183.0
2040,388241.34342010366,336466.7898913009,51774.553528802346,10429502.0,21454058.147935838,9691300.410217823,2132.484065366868,1679.1945454135948,419.7986363533987,8467.385085333353,4532355.549416182,4422420.326834405,1248.0
2041,588299.3188990881,537669.2021709082,50630.11672817941,9741548.0,21948733.67580605,9882933.059101282,3249.336106749298,1705.9872522935032,426.4968130733758,8887.183721686715,9541510.934160057,9341680.533746498,1381.0
2042,743428.166351033,660110.7210689099,83317.44528212347,9149056.0,22306289.06065524,10115127.419343047,3943.320861550873,2599.4688853994558,649.8672213498639,9313.680534760064,13906944.964892058,13766604.307754481,1190.0
2043,281731.6733142614,177926.72790883228,103804.94540542905,8570086.0,22590839.451041337,10406047.722516121,1264.3000174869144,3154.656689240713,788.6641723101783,9963.547756109912,46955.185679713104,46500.08743458737,1255.0
2044,380314.71571995114,355598.5981719079,24716.117548042876,7952775.0,22980032.075512473,10633315.798027573,2261.314137893675,1011.4400139895366,252.86000349738413,10752.211928420182,5293890.162829065,5146570.689468391,1232.0
2045,289523.8070566354,235092.9180599323,54430.88899670317,7215806.0,23495338.06684251,10853217.492559686,1586.0806864130413,1809.0513103149508,452.2628275787377,11005.071931917506,1740331.4986770565,1700403.4320651887,1246.0
2046,287304.0989958664,252107.3191849561,35196.77981091029,6599045.0,23865047.942441408,11099156.536274431,1712.063449638451,1268.8645491304328,317.2161372826082,11457.334759496205,2647954.867146137,2555317.248192263,1201.0
2047,432256.50372407184,394204.95972435304,38051.543999718946,6078577.0,24157427.5220156,11326051.953092394,2494.848494524486,1369.6507597107575,342.41268992768937,11774.55089677887,6035659.681173562,5914242.472622416,1312.0
2048,322303.2851783328,260043.29363177237,62259.991546560566,5477462.0,24503773.65779153,11578741.972298617,1739.0637788035842,1995.8787956195886,498.96969890489714,12116.963586706617,2186191.489221926,2155318.894017931,1308.0
2049,226445.34078849707,186272.3740379156,40172.96675058172,5006433.0,24710212.05695684,11842051.520277329,1368.0,1391.2510230428668,347.8127557607167,12615.933285611489,0.0,0.0,1368.0
2050,239522.90974118348,212808.6420541189,26714.26768706441,4470746.0,24950073.213469896,12137038.406317435,1522.7180625538113,1094.3999999999962,273.59999999999906,12963.746041372138,1940297.6461951144,1878590.3127690551,1147.0
2051,185591.69240110676,153554.39049037988,32037.301910726757,4076895.0,25060675.883729056,12419218.017995678,1133.0,1218.1744500430436,304.54361251076085,13237.346041372186,0.0,0.0,1133.0
2052,180346.57361741737,157942.37755997185,22404.19605744562,3629922.0,25148094.694751192,12778119.20697355,1228.377550794073,906.3999999999967,226.59999999999917,13541.889653882941,33259.44740670646,31887.753970350997,1222.0
2053,222858.96276231267,200312.39504063674,22546.567721675885,3331938.0,25175928.346927542,13047538.765376724,1447.7540916114613,982.7020406352536,245.6755101588134,13768.489653882993,1280728.9983894827,1198770.4580573218,1208.0
2054,281365.6203525252,250782.07243816566,30583.54791435953,2889306.0,25336610.30199751,13328492.056215096,1856.794077792791,1158.2032732891694,289.5508183222923,14014.165164041788,2928406.6533425935,2758970.388963985,1305.0
2055,206112.10166381954,167767.50956114032,38344.59210267919,2448891.0,25434456.316167254,13669765.247967541,1292.1156989090157,1485.4352622342399,371.35881555855997,14303.715982364027,334547.3316452266,320578.49454510194,1228.0
2056,231882.49881340828,206922.78121740362,24959.717596004764,2164771.0,25388685.028969385,13998815.434068192,1538.5100379414844,1033.692559127221,258.4231397818053,14675.074797922618,1835715.3654609702,1767550.189707404,1185.0
2057,206342.2856125243,174327.53521408996,32014.750398434167,1846543.0,25436562.784546953,14268083.168452563,1342.0,1230.808030353189,307.7020075882971,14933.497937704427,0.0,0.0,1342.0
