years,Objective,Costs,Damages,J,Y,M,I,Harvest,Redsnag,Greysnag,B,B_SDD,I_LDD
2095,134389.0919344878,100299.60413444693,34089.487800040995,0.0,11559537.591608744,29832532.04854958,2696.461621287091,3268.670807489113,1400.8589174953302,77802.50178014112,8734676.068987554,7432308.106435385,1210.0
2096,68891.13421676296,52085.52588788958,16805.608328873415,0.0,11000212.524649363,30390136.8959271,1666.6204040584867,1887.5231349009557,808.9384863861221,79203.36069763637,2643205.1485018283,2058102.0202924598,1255.0
2097,65570.92310293141,58953.90103216188,6617.022070769491,0.0,10510580.40338777,30879151.483698517,1796.7206007431919,1166.6342828409413,499.9861212175459,80012.29918402246,5056229.461732751,2928603.0037159403,1211.0
2098,108123.58895899564,99689.6285959828,8433.960363012893,0.0,9717122.951903088,31671796.876782354,2809.0950013767533,1257.7044205202274,539.016180222956,80512.28530523971,11779911.528834328,7610475.006883776,1287.0
2099,112252.44232609669,96142.49814180804,16109.944184288546,0.0,9283741.361711519,32103455.404475525,2770.785684148326,1966.3665009637295,842.7285004130277,81051.3014854626,10580589.81898236,7543928.420741642,1262.0
2100,141600.0575633746,126136.09478373617,15463.962779638488,0.0,8755092.252100283,32630403.99172503,3486.6165772136737,1939.5499789038395,831.2357052445003,81894.0299858763,15526003.261720335,11498082.886068396,1187.0
2101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,0.0,0.0,0.0,23272990.0,14463912.0,3873187.0,807.0,0.0,0.0,0.0,4035000.0,0.0,0.0
2021,201208.39992459785,194051.96569056876,7156.434234029289,22960906.0,14435982.0,4212612.0,1745.4597792987481,645.6000000000023,161.40000000000057,0.0,2262298.8964937376,2262298.8964937376,1293.0
2022,229992.3689935694,215903.2670462585,14089.101947310972,22444158.0,14555325.64156631,4608738.898654348,1990.4277994270624,1396.3678234390045,349.0919558597511,161.40000000000057,3640768.1528402134,3432138.99713528,1304.0
2023,292533.3715069459,276198.64255635254,16334.728950593568,22040105.0,14587362.334029501,4979217.778391835,2531.6976205223486,1592.3422395416421,398.08555988541053,510.4919558597478,6599581.728193302,6363488.102611779,1259.0
2024,230425.8145834567,208075.97151320125,22349.843070255403,21428506.0,14828563.046747338,5347555.36886668,2042.8356263489075,2025.358096417894,506.3395241044683,908.5775157451578,3422403.0200662627,3344178.1317445054,1374.0
2025,207984.72219073342,193065.67489513062,14919.047295602955,20839923.0,15034960.907584224,5728209.027439986,1930.5311780350944,1634.2685010791186,408.56712526977964,1414.9170398496271,3375498.7890308625,3237655.8901755107,1283.0
2026,220943.17073049798,207225.1602025696,13718.010527928349,20399820.0,15199581.238659222,6002245.165187035,2085.383772557964,1544.4249424280774,386.10623560701936,1823.4841651194145,4366668.5414972035,4236918.8627898395,1238.0
2027,328758.2840985546,313577.7049455005,15180.579153053959,19902536.0,15346644.549195249,6350834.470897832,3104.7836073776334,1668.3070180463792,417.0767545115946,2209.5904007264226,9819414.689675333,9518918.036888173,1201.0
2028,242518.87063522087,217917.13139955237,24601.73923566868,18019521.0,16751262.597587468,6826594.638898158,2234.693264775559,2483.8268859021027,620.9567214755256,2626.667155238032,4727486.858803394,4658466.323877779,1303.0
2029,212403.04269026814,195756.59048400808,16646.452206259943,17536969.0,16966970.507370356,7091672.038009168,2045.6362463598305,1787.7546118204468,446.9386529551117,3247.623876713563,4467235.944027219,4348181.231799123,1176.0
2030,195906.97995622904,181034.78440967278,14872.195546556437,16866307.0,17339495.186475135,7388159.9094916275,1956.8046924063196,1636.5089970878555,409.12724927196365,3694.562529668675,3407973.124346974,3344023.4620315665,1288.0
2031,218800.03029057637,205877.89712951262,12922.13316106382,16310961.0,17607410.593258824,7674152.698015533,2172.2066063507973,1565.4437539250541,391.36093848126353,4103.689778940634,4893218.517301201,4766033.03175402,1219.0
2032,323502.62266115274,307488.91362143337,16013.70903971944,15681330.0,18073244.82149253,7836172.264700716,3277.863351693655,1737.7652850806473,434.4413212701617,4495.050717421898,9661240.449444992,9534316.758468335,1371.0
2033,420618.4885621686,396524.5056857358,24093.98287643294,15090554.0,18387986.293721095,8109541.9319207715,4198.67422200282,2622.290681354933,655.5726703387332,4929.4920386920285,15356371.53898045,15213371.110013995,1156.0
2034,326339.5565937438,293940.1464560361,32399.410137707768,14442721.0,18787030.09546052,8354614.882844686,3217.699183236112,3358.9393776022353,839.7348444005588,5585.064709030789,9608195.126746418,9483495.916180613,1321.0
2035,167046.08373699588,143277.9325212643,23768.151215731632,13729775.0,19221984.114752736,8629868.23972035,1612.7459841044852,2574.159346588891,643.5398366472225,6424.799553431339,1797475.221858317,1773729.920522446,1258.0
2036,134974.968573935,124262.1109659342,10712.857608000897,13084472.0,19641694.255669948,8854321.352818985,1457.823922993764,1290.1967872835871,322.5491968208967,7068.33939007856,303238.3632408678,294119.61496880854,1399.0
2037,158923.83532717533,150974.46901835795,7949.366308817432,12548687.0,20008569.61135623,9022309.184909103,1766.270838094411,1166.2591383950137,291.56478459875314,7390.888586899482,2313768.278022154,2246354.190472071,1317.0
2038,251452.87636151604,240601.73013407126,10851.146227444653,11601256.0,20704633.462473966,9272422.062953182,2746.543632567391,1413.0166704755375,353.25416761888437,7682.45337149825,7963578.577156306,7777718.162836947,1191.0
2039,190796.2616139475,171402.44212474537,19393.819489202273,11089616.0,20980858.799279097,9505512.217531154,2038.7374269356367,2197.234906053913,549.3087265134777,8035.707539117126,4347415.545329091,4278687.134678163,1183.0
2040,253103.49589302906,239573.76423990756,13529.731653121542,10429502.0,21453657.823266994,9691175.456116186,2852.5130159248392,1630.9899415485033,407.7474853871257,8585.016265630555,8202946.825780091,8022565.079624195,1248.0
2041,194612.83890387806,175439.41030482468,19173.428599053357,9741548.0,21947619.60451843,9882801.837295355,2128.980523074553,2282.01041273988,570.5026031849699,8992.763751017681,3806437.792447101,3739902.615372743,1381.0
2042,193586.49645312427,179776.28107757628,13810.21537554806,9149056.0,22306326.679490615,10114964.942563292,2200.132560421524,1703.1844184596384,425.7961046149096,9563.266354202708,5111005.6336025065,5050662.802107579,1190.0
2043,113634.4335585394,99111.34151355276,14523.092044986652,8570086.0,22592605.555585872,10405899.94685739,1255.0,1760.1060483372205,440.0265120843051,9989.062458817603,0.0,0.0,1255.0
2044,159592.37987951175,153028.60389220758,6563.775987304168,7952775.0,22981792.446285143,10633183.056158246,1910.0389775864708,1004.0,250.99999999999997,10429.088970901907,3487873.5470501212,3390194.8879323117,1232.0
2045,146712.01439548473,134761.70275241957,11950.311643064997,7215806.0,23497436.750608116,10853097.71285749,1722.347539461741,1528.0311820691757,382.0077955172939,10680.088970901905,2441477.22472632,2381737.6973087024,1246.0
2046,243315.19220998455,232826.44243670627,10488.749773278125,6599045.0,23866964.01449141,11099083.101434892,2927.48860161845,1377.8780315693893,344.46950789234734,11062.096766419201,8931231.01080273,8632443.00809233,1201.0
2047,310390.4151492106,291008.4701806232,19381.944968587355,6078577.0,24158114.535137735,11325992.158346131,3640.020587017411,2341.9908812947683,585.4977203236921,11406.566274311557,11797444.365664905,11640102.935087034,1312.0
2048,324627.1173248651,299357.80123213434,25269.316092730685,5477462.0,24503281.085920893,11578716.589809688,3815.2701688053876,2912.016469613932,728.0041174034828,11992.063994635206,12666618.96429142,12536350.844027037,1308.0
2049,279498.15406537795,253400.80861548305,26097.345449895045,5006433.0,24707679.18357287,11841990.236351654,3345.6057459373606,3052.216135044337,763.0540337610843,12720.068112038694,9980336.827953322,9888028.729686752,1368.0
2050,130152.9796829302,108530.94676315913,21622.03291977108,4470746.0,24945627.693532377,12136912.170942295,1503.3601846532295,2676.4845967498845,669.1211491874711,13483.12214579978,1811606.455790299,1781800.92326613,1147.0
2051,117085.33797821042,108618.92655340335,8466.411424807062,4076895.0,25056331.558494598,12419009.945795331,1498.6441021797377,1202.6881477225763,300.6720369306441,14152.243294987318,1889301.3510518246,1828220.510898709,1133.0
2052,109902.74367001293,101252.34742945338,8650.39624055958,3629922.0,25143521.7995472,12777774.060640536,1437.8425679118702,1198.9152817437987,299.7288204359487,14452.91533191785,1119524.566614536,1079212.839559354,1222.0
2053,140318.18376107386,132722.75252223702,7595.431238836974,3331938.0,25171215.786947653,13047123.438944496,1842.3308379968514,1150.2740543294947,287.56851358237344,14752.644152353858,3366566.086740616,3171654.1899842713,1208.0
2054,179212.83668254357,168135.16301747962,11077.673665063852,2889306.0,25331595.172884613,13327984.722169556,2381.0405370818457,1473.8646703974812,368.4661675993703,15040.212665936284,5659102.26919755,5380202.685409279,1305.0
2055,100882.64761591516,86845.64348885765,14037.004127057524,2448891.0,25429080.459728323,13669094.394788733,1263.2375295237562,1904.8324296654862,476.20810741637155,15408.678833535556,182552.3937712603,176187.64761875983,1228.0
2056,178470.79419390645,171982.64754697485,6488.146646931553,2164771.0,25383453.08126249,13998029.555182936,2415.923992597716,1010.5900236190045,252.6475059047511,15884.886940951934,6393775.099242543,6154619.962988535,1185.0
2057,152317.14719159922,137455.93005644286,14861.217135156365,1846543.0,25430564.634250723,14267186.078201914,2011.2944537494736,1932.7391940781577,483.1847985195394,16137.53444685679,3513131.7449800223,3346472.2687473325,1342.0
2058,199895.8209411764,188230.80946826548,11665.01147291101,1527763.0,25400448.998650227,14614649.020166872,2755.0747134273442,1609.0355629995702,402.25889074989254,16620.719245376204,7846147.727026241,7525373.567136765,1250.0
2059,176477.92025663223,159950.27402218076,16527.646234451375,1229209.0,25422699.744523678,14888778.199580051,2418.1949874587135,2204.059770741891,551.0149426854728,17022.97813612609,6148997.355640676,5890974.937293613,1240.0
2060,176687.6065550049,162820.44006682376,13867.166488181127,846380.0,25445366.40622227,15247064.346982827,2466.3974330306087,1934.5559899669754,483.63899749174385,17573.99307881157,6431604.990488296,6071987.165153108,1252.0
2061,168398.3793334338,153998.17257792607,14400.20675550774,626204.0,25369803.4625391,15540892.774257181,2378.5455763370105,1973.117946424503,493.27948660612566,18057.63207630344,6062240.2551418925,5782727.881685011,1222.0
2062,137775.84860214614,124210.58841488024,13565.260187265865,547321.0,25165458.49976824,15822336.195156898,1971.3584293270987,1902.8364610695912,475.7091152673977,18550.911562909405,4695515.313191644,4441792.146635525,1083.0
2063,164724.12976647497,154016.54551409595,10707.584252379045,431669.0,24889270.228648182,16212783.10784757,2411.318342141633,1577.086743461685,394.27168586542126,19026.620678176976,6653240.406548763,6066591.710708162,1198.0
2064,195414.48812474142,181625.18714694667,13789.300977794652,314873.0,24679971.363104902,16537058.922290001,2854.0511623679718,1929.0546737133022,482.26366842832556,19420.892364042338,8887986.510159954,8210255.811839836,1212.0
2065,245709.81616064455,229243.89111022864,16465.925050416085,263665.0,24482943.292086612,16783105.94214597,3589.408252589481,2283.240929894381,570.8102324735953,19903.15603247055,12363934.710398948,11482041.262947379,1293.0
2066,129053.40650680517,107854.65306220256,21198.753444602677,205987.0,24278428.296812616,17042337.529167503,1837.4292873057263,2871.52660207159,717.8816505178975,20473.966264944152,2321925.0922537316,2187146.4365286226,1400.0
2067,75787.66407249754,67011.80157653667,8775.862495960844,179049.0,24012066.148334846,17334556.260926284,1148.5267841699535,1469.9434298445753,367.48585746114384,21191.84791546219,2911.3413577926076,2633.920849767383,1148.0
2068,72646.61332453776,67632.9472879578,5013.666036579969,135751.0,23656288.91394276,17733073.968534328,1198.8977872430055,918.8214273359628,229.70535683399063,21559.3337729233,127478.08496891614,109488.93621501834,1177.0
2069,83945.09848641919,79004.35823621036,4940.7402502087825,85850.0,23353502.510551862,18085219.474137913,1414.6536239175468,959.1182297944032,239.7795574486008,21789.0391297573,396139.388973996,343268.1195877195,1346.0
2070,121420.1119188312,115570.08905865371,5850.022860177506,54515.0,23090772.492359582,18378602.838706363,2021.041169343065,1131.7228991340373,282.93072478350933,22028.818687205796,3850335.9066652064,3245205.8467153315,1372.0
2071,146852.38437744768,137198.4241759576,9653.960201490116,24746.0,22842754.16586435,18655078.12403215,2410.5076612713706,1616.8329354744587,404.20823386861457,22311.749411989415,6426332.183369973,5542538.306356799,1302.0
2072,107148.42253186167,95113.8838454308,12034.53868643087,19162.0,22548200.551382408,18953515.28709758,1730.823595945259,1928.4061290170835,482.10153225427086,22715.957645858038,2710217.5019360785,2344117.9797263183,1262.0
2073,128033.79226998756,119932.57839413761,8101.2138758500305,16360.0,22263485.43883456,19239986.337529194,2161.697482806689,1384.658876756208,346.164719189052,23198.059178112173,5774864.657715172,4983487.414033437,1165.0
2074,156590.7725804454,145902.0102769611,10688.76230348423,7625.0,21953177.937038798,19557582.141842242,2620.8636200912733,1729.3579862453573,432.33949656133933,23544.223897301275,8719390.938328322,7289318.100456305,1163.0
2075,189227.68773719532,175826.3212084277,13401.366528767583,2559.0,21640467.599158764,19873495.61610212,3139.8872995345837,2096.6908960730075,524.1727240182519,23976.563393862605,10470229.75422412,8974436.497672854,1345.0
2076,128394.22991730113,111845.0941244691,16549.135792832,1749.0,21398302.037685968,20114149.34020195,2055.6862502085814,2511.90983962767,627.9774599069175,24500.73611788082,5868170.2340792725,4983431.25104285,1059.0
2077,102674.78272407761,92050.21139343776,10624.57133063983,539.0,21122013.193973042,20390187.4976649,1778.0316523241752,1644.5490001668616,411.13725004171465,25128.713577787774,3521078.6512160194,3060158.261620869,1166.0
2078,153258.87775305271,145099.93234735218,8158.94540570061,183.0,20836536.646417234,20674985.353165027,2705.086061667013,1422.425321859339,355.60633046483474,25539.85082782955,9194675.079849428,7375430.308335063,1230.0
2079,112322.8440217617,98665.634340121,13657.209681640694,0.0,20552732.005090836,20957079.54637241,1942.3070000986145,2164.068849333616,541.017212333404,25895.457158294434,4062168.7820403967,3281535.0004930473,1286.0
2080,94445.45772214825,85677.87919777288,8767.578524375369,0.0,20293819.121883865,21214848.350523114,1774.7322479723966,1553.845600078878,388.4614000197195,26436.474370627686,3386565.5828915746,2593661.2398620127,1256.0
2081,89872.65312485062,82767.38101793636,7105.272106914279,0.0,20021037.649968043,21486701.090191007,1682.5135331058807,1419.785798377918,354.9464495944795,26824.93577064758,3579094.8687980925,2662567.6655293815,1150.0
2082,120658.18862594159,113349.83572341193,7308.352902529674,0.0,19551806.467981435,21954976.774725333,2276.548349001033,1346.0108264847058,336.50270662117646,27179.882220242085,6487008.541408759,5042741.745005125,1268.0
2083,97835.29188568279,87498.62296289345,10336.66892278939,0.0,19177876.6006446,22327511.09371316,1871.150261603121,1821.2386792008183,455.3096698002045,27516.384926863084,3557039.904809009,2800751.3080155887,1311.0
2084,88031.45733587511,80618.0307678879,7413.426567987168,0.0,18623178.148345098,22881235.187053766,1764.0017474108038,1496.9202092824905,374.23005232062263,27971.694596663205,3455272.4396200995,2515008.737054038,1261.0
2085,96648.51932161862,89967.69089535868,6680.828426259985,0.0,18088345.930379387,23415185.403272197,1895.7974465890488,1411.2013979286428,352.8003494821607,28345.924648984015,4957128.6973985685,3688987.232945282,1158.0
2086,90991.90767686442,82714.97680360028,8276.930873264186,0.0,17672347.83567347,23830092.725928836,1791.2269017731676,1516.637957271246,379.1594893178115,28698.72499846606,4355014.35844589,3336134.508865821,1124.0
2087,87437.42913069547,79935.44459659174,7501.984534103696,0.0,17229593.72763876,24271825.619396213,1795.4931399067455,1432.981521418526,358.2453803546315,29077.884487783867,4130112.7696550256,3112465.6995337494,1173.0
2088,78588.51095579422,71638.77470228329,6949.736253510888,0.0,15448158.467277091,26052290.386617973,1689.9094138525177,1436.394511925404,359.098627981351,29436.129868138578,3076740.906990357,2194547.06926261,1251.0
2089,86593.66528965259,80824.54884298884,5769.116446663741,0.0,15012002.723722937,26487738.91018811,1873.6051679998445,1351.927531082014,337.98188277050343,29795.22849612,4622905.917620191,3283025.8399991994,1217.0
2090,71320.77514211279,64444.626516915785,6876.1486251969545,0.0,14376570.334186723,27122201.39475947,1566.7589879640968,1498.8841343998774,374.72103359996856,30133.210378890537,2393211.7444327488,1728794.9398205064,1221.0
2091,72754.18234959374,67582.71731589561,5171.465033698214,0.0,13873360.167903759,27624740.80249317,1614.9027788835215,1253.4071903712772,313.3517975928193,30507.93141249034,3142100.1679963283,2194513.8944175844,1176.0
2092,95232.07312799044,89512.79115640113,5719.281971589339,0.0,13324734.093115801,28172616.974502478,2119.608047206361,1291.9222231068127,322.98055577670317,30821.283210083162,5686713.94384516,3873040.236031773,1345.0
2093,96215.91842291242,88407.98720227608,7807.931220636394,0.0,12821344.04434056,28674882.519048695,2086.700292214446,1695.6864377650795,423.9216094412699,31144.263765860043,6557453.656697368,4698501.461072207,1147.0
2094,115778.42255862236,107703.5991054225,8074.823453199966,0.0,12244230.1162283,29250825.87106826,2556.685145776602,1669.3602337715558,417.34005844288896,31568.18537530117,8136721.060575246,6223425.728883022,1312.0
2095,73918.88065845941,64036.25570435838,9882.624954101015,0.0,11589042.212604512,29904517.883999553,1687.7856777555835,2045.3481166212762,511.33702915531904,31985.52543374423,3173532.43712653,2388928.3887779247,1210.0
2096,52492.278353974885,47385.486001693804,5106.792352281115,0.0,11029079.662810514,30463770.29967943,1400.2559463511257,1350.228542204474,337.5571355511185,32496.86246289942,1097708.521558044,726279.7317556272,1255.0
2097,56403.256515997055,53565.44093445413,2837.815581542932,0.0,10538299.823104396,30954197.88343906,1495.6870869667996,1120.2047570809018,280.05118927022545,32834.41959845061,2822966.6614571805,1423435.4348340027,1211.0
2098,81910.13334295723,78018.49093258675,3891.642410370491,0.0,9742628.313956993,31749354.11005243,2060.895432522445,1196.5496695734387,299.1374173933587,33114.47078772075,6520297.293584805,3869477.1626121993,1287.0
2099,75879.74948944121,69356.52328177444,6523.226207666776,0.0,9308794.820612688,32182204.707964256,1919.8050990527104,1648.7163460179568,412.1790865044892,33413.608205114215,5157874.995790987,3289025.4952635374,1262.0
2100,83651.3143292063,78134.98254880664,5516.3317803996215,0.0,8779640.05106086,32710509.07832687,2114.7662170877447,1535.844079242166,383.9610198105415,33825.78729161871,7146764.6938622175,4638831.085438727,1187.0
2101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,0.0,0.0,0.0,23272990.0,14463912.0,3873187.0,807.0,0.0,0.0,0.0,4035000.0,0.0,0.0
2021,190964.71116278585,187386.49404577122,3578.2171170146444,22960906.0,14435982.0,4212612.0,1519.2298896493742,726.3000000000008,80.70000000000029,0.0,1131149.4482468688,1131149.4482468688,1293.0
2022,199134.2336028102,193453.9740385162,5680.259564294054,22444158.0,14555541.320783148,4608749.449327198,1599.5328325911769,1367.3069006844325,151.92298896493688,80.70000000000029,1581978.740808363,1477664.1629559007,1304.0
2023,219534.57724178422,213501.76316463784,6032.814077146315,22040105.0,14587953.087618485,4979244.149659277,1765.4046030695902,1439.5795493320593,159.95328325911765,232.62298896493792,2647988.1287360196,2532023.0153479585,1259.0
2024,189835.65586722453,182763.4530967718,7072.2027704527,21428506.0,14829872.300061224,5347629.532809377,1604.5870029776656,1588.8641427626326,176.54046030695918,392.5762722240558,1190399.2884514926,1152935.0148882952,1374.0
2025,177245.63566706967,172044.05211946793,5201.583547601733,20839923.0,15036654.822137995,5728336.423729568,1533.7081603684728,1444.1283026798951,160.4587002977651,569.1167325310129,1322006.7086288314,1253540.8018423622,1283.0
2026,179670.32218374475,174748.51995503285,4921.802228711883,20399820.0,15201628.476366179,6002416.0613410445,1571.483918504771,1380.3373443316295,153.37081603684763,729.5754328287829,1731462.2979164936,1667419.5925238684,1238.0
2027,216088.32398841347,210902.93403083662,5185.389957576732,19902536.0,15349143.186355941,6351067.867437149,1910.1086397311929,1414.3355266542958,157.1483918504775,882.946248865628,3691282.723765494,3545543.1986559974,1201.0
2028,180333.65871893885,173694.6920842658,6638.966634673033,18019521.0,16754822.117857808,6826961.827295613,1587.0341560376753,1719.097775758074,191.01086397311946,1040.0946407161027,1450206.235594891,1420170.7801884145,1303.0
2029,164839.1381207867,159494.94012898943,5344.197991797178,17536969.0,16971106.940642983,7092109.97128788,1480.639576408773,1428.3307404339166,158.70341560376895,1231.1055046892207,1581116.0138618555,1523197.8820438378,1176.0
2030,163848.70265443067,158923.46160395222,4925.241050478502,16866307.0,17344107.43479171,7388686.9276998695,1527.993472151774,1332.575618767885,148.0639576408765,1389.8089202929968,1229943.6885272188,1199967.3607588785,1288.0
2031,174361.86337515898,169797.55123527412,4564.312139884931,16310961.0,17612362.475981247,7674768.893038252,1587.883775863213,1375.1941249365937,152.79934721517833,1537.8728779338664,1906555.8483917874,1844418.879316033,1219.0
2032,218138.51148380816,212648.61179095603,5489.899692852066,15681330.0,18078719.661251098,7836849.824354667,2062.982075784351,1429.0953982768901,158.78837758632014,1690.6722251490528,3522018.5047069443,3459910.3789217365,1371.0
2033,222373.54042767867,215636.57061035454,6736.969817323997,15090554.0,18394555.079650298,8110340.425132256,2105.5312844090377,1856.683868205915,206.29820757843402,1849.4606027353634,4813788.424708034,4747656.422045198,1156.0
2034,188348.92072376117,181135.41957453082,7213.50114923024,14442721.0,18795536.613668784,8355565.467204991,1790.2697516637286,1894.9781559681298,210.5531284409034,2055.7588103138087,2399122.960182441,2346348.758318663,1321.0
2035,143589.19311265915,137740.54904106003,5848.644071599112,13729775.0,19231755.64334355,8630981.194610134,1355.5221436537984,1611.242776497361,179.0269751663729,2266.311938754703,498195.3437388095,487610.71826898947,1258.0
2036,142041.17864555304,137741.3597148735,4299.8189306795,13084472.0,19651579.36127269,8855577.95453745,1423.5333097492125,1219.9699292884245,135.55221436537974,2445.3389139210885,127169.38604900516,122666.54874608167,1399.0
2037,152138.4300209577,148309.1265158136,3829.303505144055,12548687.0,20018322.707946748,9023732.07860063,1536.1915868406986,1281.1799787743003,142.3533309749218,2580.891128286472,1129332.1241422978,1095957.9342034827,1317.0
2038,185987.37270151835,181463.50830662664,4523.8643948918625,11601256.0,20714433.63875392,9274027.956206389,1864.3618129509423,1382.5724281566236,153.61915868406942,2723.2444592613742,3458308.8602352603,3366809.0647547217,1191.0
2039,145808.85931262086,139650.69965325273,6158.159659368106,11089616.0,20991362.9930849,9507296.25699776,1471.8400220513058,1677.925631655846,186.43618129509483,2876.863617945459,1471444.5022349695,1444200.1102565592,1183.0
2040,175146.79647304225,170601.74312971425,4545.053343327952,10429502.0,21464560.987959024,9693127.42210148,1822.7409818531,1324.6560198461818,147.18400220513186,3063.299799240544,2956549.3595301695,2873704.909265476,1248.0
2041,156900.91891406084,151283.86343992245,5617.055474138325,9741548.0,21959379.792093854,9884926.214224812,1617.6525193771172,1640.4668836677854,182.2740981853098,3210.483801445688,1212644.8220309035,1183262.5968855554,1381.0
2042,149387.4754455817,144452.84860735363,4934.626838228058,9149056.0,22318382.87711144,10117304.55690932,1571.8174965357573,1455.8872674393951,161.7652519377114,3392.7578996309753,1936965.2540488285,1909087.482678792,1190.0
2043,117173.72910808519,112337.66959096903,4836.05951711618,8570086.0,22605003.83050876,10408525.791180195,1255.0,1414.6357468821814,157.18174965357662,3554.523151568709,0.0,0.0,1255.0
2044,144266.80989906192,140984.9219054099,3281.887993652084,7952775.0,22993991.639624607,10636007.982064437,1571.020948424238,1129.5,125.49999999999999,3711.704901222264,1743943.051767371,1695104.742121214,1232.0
2045,132234.10928134466,127543.42619715439,4690.683084190184,7215806.0,23509750.79459626,10856146.806144416,1441.1644671858853,1413.918853581823,157.10209484242372,3837.2049012222637,1002421.6014016548,975822.3359294315,1246.0
2046,173010.5237717814,168832.63954407594,4177.884227705488,6599045.0,23879291.970078383,11102399.466195121,1919.0003413470697,1297.0480204673017,144.11644671858832,3994.306996064697,3731839.2083741454,3590001.7067353637,1201.0
2047,189282.195309257,183394.43794695483,5887.757362302197,6078577.0,24171237.742981277,11329521.717005068,2069.0069052003814,1727.1003072123651,191.90003413470626,4138.423442783297,3856421.6559883673,3785034.526001922,1312.0
2048,181765.4987913886,175017.4593661261,6748.039425262521,5477462.0,24517696.478683807,11582524.975551914,2015.5708721687506,1862.1062146803442,206.90069052003741,4330.323476918008,3592579.4705043673,3537854.3608437027,1308.0
2049,164437.5145126783,158033.05884682457,6404.455665853769,5006433.0,24723561.637597647,11846131.251911804,1886.3980826060338,1814.0137849518746,201.5570872168749,4537.2241674380175,2628050.147391919,2591990.413030208,1368.0
2050,107868.78384780785,102395.55149914655,5473.232348661297,4470746.0,24962626.034241594,12141396.476434665,1246.24497160301,1697.7582743454313,188.63980826060362,4738.781254654892,509437.6142915003,496224.85801506037,1147.0
2051,108789.42858812166,105486.23483901013,3303.1937491114954,4076895.0,25073187.784661606,12423893.481043017,1283.5807774795978,1121.6204744427152,124.62449716030098,4927.421062915495,782113.1459079388,752903.887397992,1133.0
2052,108326.58913071321,104776.53766263301,3550.0514680801252,3629922.0,25160141.108449534,12783109.576477537,1314.03311685371,1155.2226997316402,128.3580777479594,5052.045560075792,478934.17561676994,460165.5842685689,1222.0
2053,124510.58782526231,121167.4584837194,3343.1293415428822,3331938.0,25187617.75300758,13052797.980158847,1496.5460259067995,1182.629805168341,131.40331168537153,5180.403637823766,1537280.1661373773,1442730.1295339533,1208.0
2054,140773.42772749197,136490.68036289784,4282.747364594204,2889306.0,25348011.714508623,13333990.472631942,1738.1671199681368,1346.8914233161167,149.65460259067916,5311.806949509162,2295453.602022753,2165835.5998406447,1305.0
2055,101524.75925166946,96807.08115109071,4717.678100578761,2448891.0,25445666.23339081,13675573.786629714,1240.7271844066042,1564.3504079713205,173.81671199681293,5461.461552099798,66517.60991018321,63635.922033038485,1228.0
2056,143953.89997967563,140791.22799239442,3162.6719872811523,2164771.0,25399660.466476843,14004909.834622854,1789.1760492175804,1116.6544659659492,124.07271844066055,5635.2782640966225,3139497.6870528464,3020880.246087868,1185.0
2057,127365.51695768391,122174.24376483599,5191.27319284776,1846543.0,25447044.195259668,14274420.92979093,1587.641635295837,1610.2584442958123,178.91760492175695,5759.350982537281,1299632.9061828183,1228208.176479169,1342.0
2058,143194.37521617112,138838.8273544535,4355.547861717633,1527763.0,25416855.940301873,14622378.839552537,1838.146951082063,1428.8774717662548,158.76416352958387,5938.268587459035,3092361.9491530685,2940734.755410325,1250.0
2059,124366.52629104049,119306.96660680225,5059.5596842382,1229209.0,25439613.085326772,14896918.547576439,1628.316251710034,1654.3322559738651,183.8146951082064,6097.032750988617,2047053.6312787344,1941581.2585501468,1240.0
2060,125248.02055178203,121045.00602184684,4203.014529935181,846380.0,25462596.938611,15255677.379833741,1651.085594602588,1465.4846265390258,162.83162517100232,6280.847446096831,2160603.1321493946,1995427.9730129393,1252.0
2061,119204.78488313762,114822.52589943784,4382.25898369967,626204.0,25387395.274821676,15549959.395818837,1602.0989145816193,1485.9770351423308,165.10855946025904,6443.679071267837,2024267.2624703806,1900494.572908098,1222.0
2062,100100.5579873469,95998.19081747353,4102.3671698733215,547321.0,25183244.194782823,15831985.378291171,1376.658297029206,1441.8890231234577,160.209891458162,6608.787630728121,1577666.5813350868,1468291.485146012,1083.0
2063,117108.648691912,113801.14334715145,3307.5053447606065,431669.0,24907087.85533609,16222995.059441058,1609.7199329211323,1238.9924673262854,137.66582970292052,6768.997522186256,2315221.058938206,2058599.6646056622,1198.0
2064,125751.41514483532,121580.38199128016,4171.033153555178,314873.0,24698045.122994732,16547814.004712699,1746.820027239604,1448.747939629016,160.9719932921136,6906.663351889213,2958853.9232718814,2674100.1361980326,1212.0
2065,140407.3835685881,135936.77010351245,4470.613465075687,263665.0,24501597.165190596,16794388.142489575,1971.0653623296687,1572.1380245156467,174.68200272395984,7067.635345181287,3771172.9900535317,3390326.8116483693,1293.0
2066,104875.9665143112,99782.58278779309,5093.383726518141,205987.0,24298195.95046655,17054124.29185137,1516.4803359130412,1773.958826096711,197.10653623296804,7242.317347905283,635840.9280724793,582401.6795652097,1400.0
