years,Objective,Costs,Damages,J,Y,M,I,Harvest,Redsnag,Greysnag,B,B_SDD,I_LDD
2098,46805.15994130547,41279.855947804135,5525.303993501336,0.0,9743481.26642137,31717576.6863718,1287.0,851.3658570629691,364.87108159841506,59039.34493302926,0.0,0.0,1287.0
2099,68947.91804867094,63492.903047889515,5455.015000781377,0.0,9310419.638531618,32150429.31426151,1769.0978221804671,900.8999999999967,386.1,59404.2160146275,5047704.079326298,2535489.1109023537,1262.0
2100,45081.8216401086,34572.46663112482,10509.355008983744,0.0,8781417.815186733,32678731.283944134,1187.0,1238.368475526332,530.7293466541415,59790.316014627526,0.0,0.0,1187.0
2101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,0.0,0.0,0.0,23272990.0,14463912.0,3873187.0,807.0,0.0,0.0,0.0,4035000.0,0.0,0.0
2021,189328.45383791797,178150.97911303595,11177.474724882,22960906.0,14435982.0,4212612.0,1421.8089449323334,645.6000000000023,161.40000000000057,0.0,644044.7246616633,644044.7246616633,1293.0
2022,259759.1468508242,243846.93220730138,15912.214643522726,22444158.0,14555634.198311811,4608753.992743251,1915.3122657816225,1137.4471559458693,284.36178898646733,161.40000000000057,3288447.8916702177,3056561.328908083,1304.0
2023,211553.4892054206,187646.8757149513,23906.613490469303,22040105.0,14587736.220390156,4979242.658399137,1508.796179507592,1532.2498126252906,383.06245315632265,445.7617889864645,1297393.275323598,1248980.8975379528,1259.0
2024,279717.33884287457,261815.67409741678,17901.664745457936,21428506.0,14829905.07152622,5347635.0113259265,2166.078911463976,1207.036943606072,301.759235901518,828.8242421427865,4109675.4197678883,3960394.557319882,1374.0
2025,353500.27418796765,328546.3536973911,24953.9204905766,20839923.0,15036143.920959305,5728325.823050409,2699.221519438028,1732.8631291711883,433.2157822927971,1130.5834780443104,7366413.966656035,7081107.597190141,1283.0
2026,482568.68335208483,449628.6631313988,32940.02022068603,20399820.0,15199968.157140575,6002389.365349689,3645.3943772999673,2159.377215550415,539.8443038876036,1563.7992603371033,12304667.416938255,12036971.88649988,1238.0
2027,265205.63134292554,218399.73623590395,46805.89510702188,19902536.0,15345480.825682953,6350969.302508198,1923.5110334439125,2916.315501839974,729.0788754599932,2103.643564224709,3680683.1662884923,3612555.1672195955,1201.0
2028,302297.44434721046,281235.2625482079,21062.181799002592,18019521.0,16751251.31203607,6826758.305121567,2418.614431589377,1538.8088267551316,384.70220668878284,2832.722439684713,5690638.888263203,5578072.157946917,1303.0
2029,324034.38134698017,295714.9703660722,28319.410980908036,17536969.0,16966780.832450878,7091830.173943514,2568.126896139688,1934.891545271502,483.7228863178753,3217.4246463734885,7143584.441731286,6960634.4806983685,1176.0
2030,367942.84758701816,337625.6508536637,30317.196733354496,16866307.0,17338774.26379667,7388326.674041424,2989.493883130037,2054.501516911739,513.6253792279348,3701.1475326913637,8644033.942319375,8507469.415650293,1288.0
2031,371946.2346803148,337595.5378761845,34350.69680413036,16310961.0,17605687.528204884,7674288.9157500435,2954.6011925429334,2391.595106504042,597.8987766260105,4214.772911919288,8836026.54105328,8678005.962714668,1219.0
2032,195908.03793253482,160334.74085435012,35573.29707818483,15681330.0,18070765.91770686,7836281.926532512,1553.0035954126517,2363.680954034337,590.9202385085842,4812.671688545292,919252.3725989056,910017.9770632711,1371.0
2033,194188.4062965801,180135.76169270833,14052.644603871764,15090554.0,18387260.174581524,8109623.669484927,1710.0328525583789,1242.4028763301262,310.60071908253155,5403.59192705388,2818916.633156015,2770164.262791918,1156.0
2034,323363.1490278843,306130.0155282443,17233.13349963983,14442721.0,18788728.811913457,8354757.002566891,2820.211136583937,1368.0262820467099,342.00657051167747,5714.192646136421,7693898.341393216,7496055.6829196755,1321.0
2035,230067.79717447594,198889.37297583107,31178.424198644898,13729775.0,19224051.499768283,8630039.208574843,1887.000344381416,2256.168909267157,564.0422273167892,6056.1992166481,3196349.257859181,3145001.72190706,1258.0
2036,328448.2626176404,308377.42155535246,20070.84106228786,13084472.0,19643453.965466972,8854525.742531843,2922.710477719274,1509.6002755051263,377.4000688762816,6620.2414439648865,7822688.664301935,7618552.388596363,1399.0
2037,367632.5544886187,335934.075094838,31698.47939378074,12548687.0,20008835.962990277,9022542.066535011,3205.7161770142375,2338.168382175426,584.5420955438565,6997.641512841198,9641039.161189025,9443580.885071106,1317.0
2038,191201.71395842693,155854.20440492587,35347.50955350121,11601256.0,20703484.489345454,9272630.824002808,1559.004006406989,2564.5729416113927,641.1432354028476,7582.183608385035,1866398.0108457368,1840020.0320349284,1191.0
2039,202335.5821454139,186927.1213515285,15408.460793885366,11089616.0,20980863.706835862,9505754.651175736,1869.1471771149854,1247.2032051255828,311.8008012813957,8223.326843787898,3495101.7853735317,3430735.885574939,1183.0
2040,217986.2631647075,199005.3416417205,18980.921522986937,10429502.0,21453817.51547709,9691432.695357548,2031.6189433687834,1495.3177416919889,373.8294354229971,8535.127645069268,4014821.584082355,3918094.7168439315,1248.0
2041,251743.27812575334,231699.9647507786,20043.313374974838,9741548.0,21948600.108488437,9883060.67499965,2340.2818410327313,1625.2951546950308,406.3237886737577,8908.95708049228,4904055.131823531,4796409.205163687,1381.0
2042,346369.31488873786,322291.7480105683,24077.566878169626,9149056.0,22307058.05156126,10115261.51472478,3209.451401486109,1872.2254728261814,468.05636820654536,9315.280869166068,10217975.739832161,10097257.007430565,1190.0
2043,149931.61028082366,115085.48894530356,34846.12133552015,8570086.0,22592322.668518934,10406201.458050238,1255.0,2567.561121188905,641.8902802972261,9783.337237372541,0.0,0.0,1255.0
2044,197919.55319082143,187663.07692691308,10256.47626390829,7952775.0,22981494.521962058,10633499.60460712,1963.2833473246037,1004.0,250.99999999999997,10425.22751766979,3761763.9559143786,3656416.73662305,1232.0
2045,272154.2984172857,252851.37248102654,19302.925936259166,7215806.0,23497048.92736947,10853450.915852303,2630.029160228208,1570.6266778596907,392.6566694649227,10676.227517669793,7091843.018881708,6920145.801141025,1246.0
2046,200425.80720855336,173264.576792847,27161.23041570632,6599045.0,23865693.816356767,11099410.99770468,1888.9396544586637,2104.023328182574,526.0058320456435,11068.884187134705,3530851.95478586,3439698.272293327,1201.0
2047,140539.82432498602,122474.46875320461,18065.355571781347,6078577.0,24157893.150193747,11326309.808295546,1312.0,1511.151723566931,377.7879308917327,11594.890019180304,0.0,0.0,1312.0
2048,196686.94116110937,184502.0583556326,12184.882805476615,5477462.0,24505375.059177734,11579046.903218009,1985.148589242133,1049.6000000000035,262.4000000000009,11972.6779500721,3455139.69101782,3385742.946210661,1308.0
2049,197279.3163227682,177648.97786575704,19630.33845701116,5006433.0,24711542.446130365,11842381.382263646,2004.6533240340254,1588.1188713937072,397.0297178484268,12235.077950072051,3230168.5842336793,3183266.620170166,1368.0
2050,197948.04320742734,179509.59365049272,18438.4495569345,4470746.0,24950742.539426185,12137392.66179245,2035.4919148787014,1603.722659227228,400.93066480680613,12632.107667920498,4556598.674857496,4442459.574393503,1147.0
2051,213913.30141808742,194715.61547283153,19197.685945256082,4076895.0,25060827.560092844,12419577.14921097,2201.621337981896,1628.3935319029622,407.0983829757403,13033.038332727283,5500413.341456896,5343106.689909486,1133.0
2052,196272.7326062949,174913.77420132357,21358.95840497144,3629922.0,25147185.22053621,12778470.867429692,2043.0181281816156,1761.2970703855224,440.3242675963804,13440.13671570313,4225394.928116312,4105090.640908039,1222.0
2053,257745.89173847475,239024.0637557553,18721.827982719522,3331938.0,25174246.2199885,13047851.843584353,2697.3996431974233,1634.414502545283,408.60362563632077,13880.460983299477,7794197.947113687,7446998.215987137,1208.0
2054,157408.72502902013,130403.92932250044,27004.79570651968,2889306.0,25333741.447857548,13328742.216072084,1601.0276216009906,2157.9197145579387,539.4799286394847,14289.064608935741,1537799.0696099016,1480138.1080049342,1305.0
2055,246249.0670890489,233069.4294006373,13179.637688411689,2448891.0,25431938.03389971,13669920.60240836,2678.4402598649735,1280.8220972807906,320.2055243201976,14828.544537575293,7589682.332334196,7252201.2993249055,1228.0
2056,174327.61462222374,148116.18510672898,26211.429515494718,2164771.0,25384864.093218707,13998887.132876065,1790.2850616091541,2142.7522078919746,535.6880519729937,15148.75006189539,3121569.695123385,3026425.3080457454,1185.0
2057,160274.73811729948,144016.59667427072,16258.141443028719,1846543.0,25432552.746427547,14268092.194605486,1762.1017135500033,1432.228049287318,358.0570123218295,15684.43811386839,2220728.7144918446,2100508.5677500353,1342.0
2058,124427.69336994577,108897.60226759432,15530.091102351565,1527763.0,25402639.311464306,14615600.726140456,1398.0376543414247,1409.6813708400018,352.42034271000045,16042.495126190246,775315.9041725519,740188.2717070887,1250.0
2059,105488.70706791623,94518.23698513056,10970.470082785785,1229209.0,25426172.825235996,14889804.174714403,1249.184840827161,1118.4301234731377,279.60753086828436,16394.915468900326,48744.029397808175,45924.20413579067,1240.0
2060,113209.38467091041,104161.33769418151,9048.04697672901,846380.0,25449893.164593138,15248205.65173133,1362.1503035779972,999.347872661725,249.83696816543124,16674.5229997686,607010.6409831789,550751.5178899477,1252.0
2061,101100.00674792404,90532.68772327881,10567.31902464529,626204.0,25375276.39574804,15542192.24704929,1225.0083225974308,1089.7202428623882,272.430060715597,16924.35996793397,16151.14752092876,15041.612987185057,1222.0
2062,162676.76288347327,153937.86785016354,8738.89503330982,547321.0,25171820.46386527,15823900.17360111,1978.8644326406607,980.0066580779477,245.00166451948692,17196.79002864952,4867901.473409765,4479322.163203266,1083.0
2063,104411.48928358428,87622.95042672708,16788.538856857223,431669.0,24895433.087838583,16214538.685194971,1198.0,1583.0915461125207,395.77288652813013,17441.791693169125,0.0,0.0,1198.0
2064,134096.51351144406,125422.04994705717,8674.463564386791,314873.0,24687143.990839954,16539014.782193668,1690.0818347315078,958.3999999999965,239.5999999999991,17837.564579697224,2679925.139832436,2390409.1736575407,1212.0
2065,178584.29733548962,165179.05801038974,13405.23932509993,263665.0,24491095.981416088,16785245.709782742,2205.200019006381,1352.065467785206,338.0163669463015,18077.164579697288,5105806.2948016,4561000.095031866,1293.0
2066,201482.62405290737,183030.29958565228,18452.324467255097,205987.0,24287708.41158444,17044734.07959553,2479.508744817226,1764.1600152050974,441.0400038012743,18415.180946643475,5871870.744776119,5397543.724086136,1400.0
2067,254072.49365040695,233470.4830175223,20602.010632884718,179049.0,24020456.28098287,17337200.71464297,3033.4111266722425,1983.6069958537712,495.9017489634428,18856.220950444724,10235415.280282306,9427055.633361168,1148.0
2068,159153.23252476237,131299.27136578652,27853.961158975875,135751.0,23662583.11966291,17735931.96493185,1861.6104851964087,2426.7289013377867,606.6822253344467,19352.122699408297,3746102.5401487774,3423052.4259820734,1177.0
2069,102833.6363616975,88097.77602141778,14735.860340279703,85850.0,23358994.657177817,18088216.95718084,1346.0,1489.2883881571274,372.32209703928186,19958.804924742755,0.0,0.0,1346.0
2070,106425.95457954465,98021.41061000712,8404.543969537446,54515.0,23096214.682900093,18381718.931458343,1505.582235474138,1076.7999999999965,269.19999999999914,20331.127021782006,795413.0887799162,667911.1773706796,1372.0
2071,133283.08215167077,123559.44105453933,9723.64109713137,24746.0,22848584.003829006,18658322.028293982,1863.6693593489047,1204.4657883793109,301.1164470948277,20600.32702178191,3360827.1047689794,2808346.796744529,1302.0
2072,140159.14988699893,126970.73568359051,13188.41420340848,19162.0,22554421.71888837,18956914.64789404,1884.10309453208,1490.9354874791254,372.73387186978135,20901.443468876736,3724432.5465721237,3110515.472660374,1262.0
2073,109705.27218019469,95500.53802150459,14204.734158690018,16360.0,22269420.89866355,19243518.908089057,1510.410085018433,1507.2824756256637,376.8206189064159,21274.177340746504,1995792.9795434875,1727050.4250921614,1165.0
2074,77471.1424744973,67398.20260146506,10072.939873032286,7625.0,21959611.018125977,19561268.378541593,1166.6188727382403,1208.3280680147507,302.08201700368767,21650.997959652937,22491.45017617696,18094.363691212642,1163.0
2075,93436.3546534444,87418.77291583152,6017.581737612939,2559.0,21648122.011639956,19877414.766154896,1454.184229594311,933.2950981905951,233.32377454764878,21953.07997665658,734725.5516770079,545921.1479715706,1345.0
2076,72521.49629259849,63904.9072030199,8616.589089578663,1749.0,21407406.734159015,20118300.12240517,1059.0,1163.3473836754547,290.8368459188637,22186.40375120429,0.0,0.0,1059.0
2077,85594.04309930328,79235.37309889104,6358.670000412199,539.0,21131818.799421784,20394634.05714262,1331.592308008343,847.2000000000011,211.80000000000027,22477.24059712325,1068667.7231807201,827961.5400416879,1166.0
2078,80179.35948879109,72071.19234895112,8108.167139839943,183.0,20846453.88683832,20679766.377418045,1295.8371489015756,1065.2738464066665,266.3184616016666,22689.040597123116,440238.44494806195,329185.7445078953,1230.0
2079,81913.76382380066,75138.88256304321,6774.88126075744,0.0,20563519.06984033,20962399.605564956,1331.305165597061,1036.6697191212659,259.16742978031647,22955.3590587248,334384.92232486786,226525.82798527912,1286.0
2080,97698.51450824771,90421.27424831066,7277.240259937144,0.0,20304889.800952934,21220495.569286708,1601.4738056581132,1065.0441324776414,266.26103311941034,23214.52648850522,2551171.864197016,1727369.0282905886,1256.0
2081,83685.9094743439,74474.26891085067,9211.640563493234,0.0,20032009.36664998,21492620.529784106,1323.796122809632,1281.1790445264999,320.29476113162497,23480.787521624545,1215622.8011737985,868980.6140481239,1150.0
2082,76201.35688936732,68482.30067743699,7719.056211930371,0.0,19562887.064726926,21961146.045360073,1323.1670628965717,1059.0368982476962,264.75922456192404,23801.082282756142,379243.2126263592,275835.3144828682,1268.0
2083,107375.49846465465,101110.14707303299,6265.351391621565,0.0,19189583.94382323,22334006.99920091,1810.518392729225,1058.5336503172587,264.63341257931467,24065.841507318102,3800149.5216934653,2497591.9636461586,1311.0
2084,79875.26192453719,69140.14713084689,10735.11479369036,0.0,18634552.737267975,22888128.44594419,1374.403539765852,1448.4147141833873,362.1036785458468,24330.474919897482,797190.1822025455,567017.6988292198,1261.0
2085,140310.79558942656,133898.01058708414,6412.785002342341,0.0,18099658.94990396,23422529.82976829,2217.6243470691425,1099.5228318126756,274.88070795316884,24692.578598443346,7789231.2210554425,5298121.735345744,1158.0
2086,70666.44633755353,54661.22400188663,16005.222335666933,0.0,17683000.17467392,23837775.99400581,1124.0,1774.0994776553166,443.52486941382915,24967.459306396522,0.0,0.0,1124.0
2087,83146.6915730859,78200.21096767727,4946.480605408618,0.0,17240451.675717343,24279970.503125604,1524.1718805832268,899.2000000000018,224.80000000000044,25410.984175810285,2747085.379267631,1755859.4029161746,1173.0
2088,71236.86889382538,63200.329686146186,8036.539207679141,0.0,15458143.691328524,26061580.705113977,1352.0803191342268,1219.337504466588,304.834376116647,25635.78417581033,757713.378845436,505401.59567112214,1251.0
2089,69447.65260793999,63692.39794603646,5755.254661903535,0.0,15021911.00802895,26497442.308094386,1365.430745216662,1081.6642553073768,270.4160638268442,25940.61855192697,1145180.328578137,742153.7260832813,1217.0
2090,61061.65705534208,55128.26353052855,5933.393524813591,0.0,14386409.902285276,27132480.983092684,1221.0,1092.3445961733237,273.08614904333086,26211.0346157538,0.0,0.0,1221.0
2091,58346.89778737542,53464.836979184794,4882.060808190617,0.0,13883037.96139112,27635527.924662568,1176.0,976.7999999999976,244.1999999999994,26484.120764797186,0.0,0.0,1176.0
2092,66093.21651683042,61229.65568589958,4863.560830930829,0.0,13334346.127906805,28183908.75814688,1391.340809487103,940.7999999999979,235.19999999999948,26728.320764797096,392336.3144601047,231704.04743554178,1345.0
2093,89099.29999379965,83654.91829096159,5444.381702838026,0.0,12831247.753182363,28686610.79206181,1713.6639829818173,1113.0726475896888,278.2681618974222,26963.520764797016,4715936.480878678,2833319.9149091206,1147.0
2094,100706.95027480772,91699.13294451685,9007.817330290756,0.0,12254080.161156822,29262980.799911767,1943.8203292431817,1370.931186385454,342.7327965963635,27241.78892669454,4424629.642253077,3159101.6462158686,1312.0
2095,92609.13634497422,82864.9277986874,9744.208546286964,0.0,11599010.319339763,29917164.82139962,1789.5681793549657,1555.0562633945376,388.7640658486344,27584.5217232909,4206872.380833863,2897840.8967748457,1210.0
2096,85649.41826427513,76823.82397277754,8825.594291497504,0.0,11038512.477408163,30476851.55883401,1772.2613886898816,1431.6545434839784,357.9136358709946,27973.285789139558,3854139.4500679886,2586306.943449426,1255.0
2097,53995.53627008612,46351.73141919811,7643.804850887968,0.0,10546961.050417004,30967678.724436436,1213.2027945791122,1417.8091109519028,354.4522777379757,28331.199425010604,18591.1846965095,11013.972895538212,1211.0
2098,51208.4911837373,47552.48652576755,3656.004657969728,0.0,9750819.78173614,31763584.790322565,1287.0,970.5622356632879,242.64055891582197,28685.65170274859,0.0,0.0,1287.0
2099,66916.26566648616,63279.58899929859,3636.6766671875866,0.0,9317353.225403769,32196842.34665496,1600.0641628045469,1029.6000000000035,257.4000000000009,28928.29226166442,3365099.393300522,1690320.8140227187,1262.0
2100,45562.82351575244,39849.65403176005,5713.1694839923875,0.0,8788111.250622218,32725553.39817113,1187.0,1280.0513302436389,320.01283256090943,29185.692261664262,0.0,0.0,1187.0
2101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,0.0,0.0,0.0,23272990.0,14463912.0,3873187.0,807.0,0.0,0.0,0.0,4035000.0,0.0,0.0
2021,196497.0919680769,190908.35460563586,5588.737362441,22960906.0,14435982.0,4212612.0,1357.404472466172,726.3000000000008,80.70000000000029,0.0,322022.36233083165,322022.36233083165,1293.0
2022,232816.73047760193,225467.248607509,7349.481870093063,22444158.0,14555695.599155905,4608756.996371626,1594.5688044279243,1221.6640252195434,135.7404472466161,80.70000000000029,1568787.3035207037,1452844.0221396359,1304.0
2023,200049.06240898752,190715.62943376266,9333.432975224969,22040105.0,14588108.298618792,4979255.7281043455,1362.1385577801545,1435.1119239851305,159.4568804427918,216.44044724661686,539434.9937305311,515692.78890077764,1259.0
2024,237994.9683600831,230252.0111164731,7742.957243610039,21428506.0,14830409.03107449,5347662.857151007,1729.842445716208,1225.9247020021423,136.213855778016,375.89732768940996,1853287.356577869,1779212.2285810655,1374.0
2025,252629.51717558876,243557.58925659646,9071.92791899221,20839923.0,15037054.340411652,5728382.075385812,1841.5989398342583,1556.8582011445894,172.9842445716206,512.1111834674233,2934342.2298030094,2792994.699171248,1283.0
2026,281208.5026285207,271230.4051499395,9978.097478580965,20399820.0,15201711.23523478,6002470.581622753,2049.5121438823453,1657.4390458508276,184.1598939834251,685.0954280390448,4188014.3527906775,4057560.7194117676,1238.0
2027,185805.57179691602,174245.2557712883,11560.316025627697,19902536.0,15348749.95256535,6351120.352166575,1400.851775667608,1844.5609294941148,204.9512143882357,869.2553220224715,1031355.9782542883,999258.878338047,1201.0
2028,225938.68876042415,219307.6892190016,6630.999541422701,18019521.0,16754922.844918216,6827029.608038165,1705.6296980558598,1260.7665981008543,140.08517756676133,1074.2065364107036,2066623.541748639,2013148.490279332,1303.0
2029,219534.31836478456,210411.58401520838,9122.734349576198,17536969.0,16971088.75812497,7092178.06686432,1660.7484842100343,1535.0667282502793,170.56296980558614,1214.2917139774659,2511037.4075704096,2423742.4210501476,1176.0
2030,233243.7313042968,224337.08336082555,8906.647943471395,16866307.0,17343904.803485733,7388759.29957756,1832.7333260582525,1494.6736357890238,166.07484842100257,1384.854683783053,2785992.7414400433,2723666.6302912384,1288.0
2031,229139.0450104109,219918.25623754927,9220.788772861453,16310961.0,17611865.370510466,7674830.999226793,1744.098968002717,1649.4599934524203,183.27333260582498,1550.9295322040564,2700191.139318408,2625494.8400136204,1219.0
2032,175538.83217780117,165912.24740125562,9626.584776545424,15681330.0,18078073.027024265,7836905.244064633,1424.1941342090504,1569.6890712024522,174.4098968002726,1734.2028648098878,270335.12088447995,265970.67104525643,1371.0
2033,171535.67937497312,165386.644344949,6149.035030024067,15090554.0,18394550.503220193,8110392.575233475,1409.3450085032175,1281.7747207881473,142.4194134209055,1908.6127616101483,1290924.047264784,1266725.042516106,1156.0
2034,238653.7193275989,232019.37578528348,6634.343542315585,14442721.0,18796203.089763056,8355642.645247159,1934.7894078443653,1268.4105076529024,140.93450085032228,2051.032175031066,3163883.662090251,3068947.039221843,1321.0
2035,184917.93230516135,174949.17703136403,9968.755273797286,13729775.0,19232270.585316554,8631065.40235883,1472.2191923821808,1741.3104670599362,193.4789407844365,2191.966675881372,1093825.9203521525,1071095.9619109032,1258.0
2036,236749.73790736016,229310.44779775955,7439.290109600723,13084472.0,19651968.516495124,8855671.251987929,1987.7655830861147,1324.9972731439627,147.22191923821808,2385.4456166658197,3043588.7251586523,2943827.915430547,1399.0
2037,233051.0649577814,223307.4181361417,9743.646821639719,12548687.0,20018141.91052484,9023831.102365239,1954.1095189679959,1788.9890247774936,198.77655830861048,2532.667535904038,3268711.872937323,3185547.5948400376,1317.0
2038,156501.9288765864,146788.52854336018,9713.400333226215,11601256.0,20713847.494263526,9274114.40910768,1301.9405500179278,1758.69856707121,195.41095189680058,2731.4440942126535,566834.071853067,554702.7500896456,1191.0
2039,170596.79550594487,164519.63465944867,6077.160846496243,11089616.0,20991323.11309958,9507398.872905,1468.169048966408,1171.746495016131,130.19405500179323,2926.855046109453,1456414.140200647,1425845.2448320442,1183.0
2040,177022.962588308,169963.81759459933,7059.144993708715,10429502.0,21464521.381486896,9693233.435468677,1554.1037701971748,1321.3521440697666,146.81690489664103,3057.049101111245,1574949.7899601457,1530518.8509858784,1248.0
2041,200311.92404906728,193143.7348564612,7168.189192606189,9741548.0,21959611.651288062,9885029.753340246,1745.2832301121264,1398.693393177463,155.41037701971783,3203.8660060078832,1871499.0113781148,1821416.1505606354,1381.0
2042,222337.5111482484,213864.0485161534,8473.46263209502,9149056.0,22318473.42237473,10117421.731143253,1939.5092239948967,1570.7549071009212,174.52832301121347,3359.276383027594,3800975.8690909487,3747546.1199744614,1190.0
2043,140093.05457235585,130308.58545168856,9784.469120667356,8570086.0,22604730.112396847,10408639.536089947,1255.0,1745.5583015953944,193.9509223994895,3533.8047060387994,0.0,0.0,1255.0
2044,174843.05308108107,169714.81494912694,5128.238131954145,7952775.0,22993717.36815557,10636122.280331194,1597.643203296757,1129.5,125.49999999999999,3727.755628438309,1880889.0013736314,1828216.0164837851,1232.0
2045,198822.87215975273,191335.97765920695,7486.894500545715,7215806.0,23509438.40219298,10856272.603090715,1806.955445686641,1437.8788829670839,159.7643203296757,3853.2556284383095,2880656.080215465,2804777.228433175,1246.0
2046,155225.8973051278,146521.42195808393,8704.47534704397,6599045.0,23878625.25792693,11102513.791910952,1435.1174081388176,1626.259901117964,180.6955445686625,4013.019948767966,1210612.0751254838,1170587.0406941094,1201.0
2047,144963.59558494965,138609.90192650649,6353.69365844325,6078577.0,24171061.373545643,11329629.585317137,1312.0,1291.6056673249402,143.51174081388228,4193.71549333666,0.0,0.0,1312.0
2048,177344.2397604949,171251.7983577564,6092.441402738307,5477462.0,24518272.15088018,11582637.80972937,1646.575753509067,1180.7999999999959,131.20000000000044,4337.227234150517,1727577.1776030615,1692878.767545341,1308.0
2049,169332.85926969815,161450.2758180711,7882.583451627017,5006433.0,24724492.046594,11846258.34467406,1631.3004137967932,1481.9181781581658,164.6575753509062,4468.427234150503,1337844.0878668786,1316502.0689839409,1368.0
2050,154476.36258944726,147379.41225364443,7096.950335802814,4470746.0,24963790.791331314,12141544.31089874,1506.6933548534932,1468.1703724171061,163.13004137967823,4633.0848095014235,1851658.8093456193,1798466.7742674935,1147.0
2051,156217.99366273065,149591.90855579858,6626.085106932113,4076895.0,25074076.995245963,12424056.413629211,1525.6141980288899,1356.024019368145,150.66933548534945,4796.214850881129,2032550.3907703906,1963070.9901444367,1133.0
2052,149187.39494102605,142285.0294334165,6902.365507609685,3629922.0,25160755.933035765,12783304.861641558,1503.7977746977124,1373.0527782260015,152.56141980288888,4946.884186366457,1461192.7100320987,1408988.8734885724,1222.0
2053,176842.92731845603,170532.5470352278,6310.380283228109,3331938.0,25188044.16167451,13052993.347692015,1748.4173673201572,1353.417997227946,150.37977746977074,5099.445606169321,2863155.2513291864,2702086.8366007693,1208.0
2054,136177.50544277995,128055.57375777139,8121.93168500857,2889306.0,25348185.69043582,13334186.401563356,1399.4162977216772,1573.5756305881418,174.84173673201462,5249.825383639103,497295.51276041096,472081.48860839993,1305.0
2055,182589.44613717168,177126.80028107035,5462.645856101611,2448891.0,25446166.280857105,13675782.394844389,1857.7880493440848,1259.4746679495142,139.94162977216826,5424.667120371135,3313610.597893956,3148940.2467203857,1228.0
2056,136698.0637220693,128245.91550506973,8452.148216999558,2164771.0,25399545.581386484,14005116.319245337,1393.8093348286127,1672.0092444096754,185.77880493440833,5564.608750143316,1080865.3940713424,1044046.6741430736,1185.0
2057,144008.91364068398,138102.28848937058,5906.6251513133375,1846543.0,25447313.093743958,14274638.997552883,1503.9955477633055,1254.428401345758,139.38093348286176,5750.387555077693,863342.5769096221,809977.7388165413,1342.0
2058,121699.69583602707,115350.55299498093,6349.142841046164,1527763.0,25417207.589190584,14622598.319172546,1312.7162173560878,1353.5959929869807,150.3995547763305,5889.7684885605695,330507.78417234914,313581.08678042126,1250.0
2059,111595.79860245419,106578.52294537012,5017.275657084106,1229209.0,25440471.191301323,14897157.000844648,1244.3000646682572,1181.4445956204734,131.27162173560896,6040.168043336907,22872.341800978935,21500.323341271476,1240.0
2060,117228.64360675025,112730.84121972967,4497.802387020655,846380.0,25463813.492387123,15255941.400013922,1306.8427526804503,1119.8700582014283,124.43000646682509,6171.439665072506,302308.3212425055,274213.7634022757,1252.0
2061,107331.14868023276,102346.60545362046,4984.543226612349,626204.0,25388906.437254258,15550273.098731007,1223.4404493003387,1176.1584774124128,130.6842752680458,6295.869671539329,7744.6859090090775,7202.246501699107,1222.0
2062,133961.05491891416,129600.09057705177,4360.964341862392,547321.0,25185047.974828802,15832385.122047864,1530.330383656688,1101.0964043703011,122.34404493003355,6426.553946807373,2430810.3971505766,2236651.918283462,1083.0
2063,105157.6216323796,99169.06688194076,5988.55475043885,431669.0,24908687.46194904,16223445.304543963,1198.0,1377.2973452910153,153.03303836566917,6548.897991737421,0.0,0.0,1198.0
2064,123319.28363028116,118982.05184808778,4337.231782193396,314873.0,24700000.042656332,16548319.723836754,1451.041419011709,1078.2000000000035,119.79999999999956,6701.931030103079,1339964.3633777795,1195207.0950585075,1212.0
2065,142362.60980327206,136950.61162680722,5411.99817646489,263665.0,24503802.639566526,16794939.08550739,1680.2123699132949,1305.9372771105282,145.10414190117058,6821.731030103069,2188602.0805879785,1936061.8495665025,1293.0
2066,150584.60654145153,144180.3671367092,6404.239404742285,205987.0,24300616.1125021,17054751.40020192,1805.367793444466,1512.1911329219645,168.0212369913306,6966.835172004278,2233223.9882513713,2026838.967222317,1400.0
2067,156752.0501787475,150050.89024151312,6701.159937234316,179049.0,24033639.446085505,17347616.705311913,1817.320891696436,1624.8310141000154,180.53677934444585,7134.856408995577,3719471.875936191,3346604.4584821844,1148.0
2068,112773.87913065299,105294.52588948995,7479.353241163051,135751.0,23676502.51121042,17746824.771769963,1375.2076853860362,1635.5888025267982,181.73208916964361,7315.3931883400455,1119322.1311492408,991038.4269301886,1177.0
2069,104521.01383097994,99722.69517261727,4798.318658362732,85850.0,23372876.84830846,18099632.240076546,1346.0,1237.6869168474293,137.52076853860402,7497.125277509679,0.0,0.0,1346.0
2070,109370.91510521798,105168.64312044931,4202.271984768723,54515.0,23109628.98984778,18393602.098537076,1438.7918746506534,1211.399999999996,134.59999999999957,7634.646046048264,397706.80121999077,333959.3732532542,1372.0
2071,118154.61598543098,113639.59244909868,4515.023536332316,24746.0,22861647.36687567,18670622.929634567,1568.7403797587954,1294.9126871855915,143.87918746506432,7769.2460460482935,1605240.0889931307,1333701.8987939653,1302.0
