years,Objective,Costs,Damages,J,Y,M,I,Redsnag,Greysnag,B,B_SDD,I_LDD
2032,210962.03627358374,205813.3729827412,5148.663290842558,15681330.0,18078734.979423042,7836757.18107861,1989.0140953842638,158.4629466582692,1695.3443672354279,3509859.9214845044,3405070.4769213176,1308.0
2033,221254.71068882063,214692.48930758596,6562.221381234749,15090554.0,18394561.95308579,8110236.193320508,2078.197193906951,198.90140953842635,1853.8073138936888,4644472.459329751,4560985.969534763,1166.0
2034,191651.45320820712,184349.62636290854,7301.826845298587,14442721.0,18795594.518614296,8355423.434406753,1828.7687927535692,207.8197193906961,2052.7087234321107,2370282.3781358465,2338843.963767825,1361.0
2035,139111.95268701995,133229.21828837667,5882.734398643354,13729775.0,19231756.766242985,8630824.42144234,1366.5898267791497,182.8768792753569,2260.5284428228056,510108.26351727085,502949.1338957586,1266.0
2036,127728.6756204163,123983.10357762722,3745.572042789048,13084472.0,19651557.758950707,8855460.8389079,1246.5939084936094,136.65898267791547,2443.405322098172,127673.79189262532,122969.54246803254,1222.0
2037,136097.93289681303,132427.89747430861,3670.0354225044184,12548687.0,20018368.572531704,9023637.431418365,1367.7617228777387,124.65939084936053,2580.0643047760823,986257.5958688258,963808.6143887036,1175.0
2038,190435.76994574186,186359.45399917488,4076.3159465669805,11601256.0,20714588.604657203,9273941.643646238,1936.1921999270517,136.77617228777336,2704.7236956254374,3084267.534556218,3015960.9996352196,1333.0
2039,144451.28799510453,138395.91525587288,6055.372739231592,11089616.0,20991550.135783188,9507203.920320448,1479.9497276998604,193.61921999270348,2841.4998679132077,1527255.489932563,1494748.6384993198,1181.0
2040,177317.74472203077,172980.0773824625,4337.667339568192,10429502.0,21464766.456492044,9693077.670218451,1850.025840604446,147.994972769986,3035.1190879059227,2962263.67014665,2920129.203022243,1266.0
2041,146873.50781949644,141143.8757020684,5729.632117428017,9741548.0,21959595.568699323,9884799.532170711,1547.3979173424243,185.00258406044549,3183.114060675911,1231639.1469452379,1206989.58671209,1306.0
2042,162054.54802205326,157666.34351241338,4388.204509639903,9149056.0,22318675.169478413,10117201.538605867,1696.3463469645767,154.73979173424212,3368.1166447363685,1854496.310710131,1826731.7348228747,1331.0
2043,118707.8002192539,113396.16247943006,5311.637739823752,8570086.0,22605148.350124363,10408416.011612888,1257.0,169.63463469645717,3522.856436470599,0.0,0.0,1257.0
2044,148303.65206633258,144940.36526639297,3363.2867999395908,7952775.0,22994161.92322782,10635882.438509453,1633.686249567043,125.70000000000044,3692.4910711670523,1744590.2059214767,1673431.2478352191,1299.0
2045,131576.14011368892,126919.89204146389,4656.24807222508,7215806.0,23509973.528345104,10855924.358627334,1450.9688394207374,163.3686249567038,3818.1910711670434,1042184.9435455521,1009844.1971036888,1249.0
2046,182564.6140297798,178481.6847909903,4082.9292387895853,6599045.0,23879468.65143206,11102166.279321682,2028.1319676953092,145.09688394207402,3981.55969612374,3747086.9862972526,3660659.838476506,1296.0
2047,186473.8792449889,180234.20459012836,6239.674654860522,6078577.0,24171252.74825181,11329323.072420344,2054.3380884764083,202.81319676952992,4126.65658006584,4081188.742504865,4001690.442382097,1254.0
2048,168622.44361934238,162056.4429558191,6566.000663523226,5477462.0,24517818.19552795,11582255.719618022,1900.0086962571995,205.43380884764264,4329.469776835375,3564551.915889425,3495043.481286046,1201.0
2049,154477.97714469355,148671.6870636012,5806.290081092457,5006433.0,24723696.071731005,11845977.834718663,1760.8104723372956,190.00086962572092,4534.903585682981,2474674.935150937,2429052.3616864677,1275.0
2050,124358.94159383547,119134.31795308109,5224.623640754435,4470746.0,24962804.671637636,12141294.268947871,1455.533629531764,176.08104723372918,4724.904455308711,474554.73627896205,457668.1476588101,1364.0
2051,130534.93149901257,126771.15100472629,3763.7804942862977,4076895.0,25073290.44613512,12423820.960820958,1564.2194876681895,145.55336295317562,4900.98550254246,911331.5033935411,861097.4383409348,1392.0
2052,114870.65716689528,110755.43532245194,4115.221844443221,3629922.0,25159800.989737187,12783238.205986338,1357.336310314445,156.42194876681899,5046.538865495613,582955.1740178157,561681.5515722174,1245.0
2053,125033.8132341013,121324.32931967959,3709.483914421553,3331938.0,25187239.964843344,13052904.906427382,1510.4501576262978,135.73363103144476,5202.96081426242,1586325.5604461194,1517250.7881314703,1207.0
2054,137608.57760688895,133392.96480694896,4215.612799940029,2889306.0,25347669.761481203,13334075.65963191,1694.9904202670027,151.04501576262922,5338.694445293871,2320315.7250660486,2234952.1013350026,1248.0
2055,103545.58394262037,98874.25892176919,4671.325020851198,2448891.0,25445164.386804022,13675874.097087719,1283.3086552961615,169.4990420266994,5489.739461056528,64726.18561461146,61543.276480814406,1271.0
2056,158046.229547414,154921.79446139434,3124.4350860196737,2164771.0,25399224.478723217,14005153.302138284,1978.5266271900082,128.33086552961663,5659.238503083224,3247950.7327483525,3087633.1359500857,1361.0
2057,115577.92347198667,110043.29444281376,5534.62902917291,1846543.0,25446576.566617317,14274618.689589988,1485.6269681493493,197.85266271900093,5787.569368612845,1436289.2399961129,1368134.8407467369,1212.0
2058,129132.40089588774,125462.37220192971,3670.028693957972,1527763.0,25416437.80818977,14622560.823838884,1660.1165166830815,148.56269681493438,5985.422031331827,2895084.919211105,2690582.5834154473,1122.0
2059,117781.80307872586,113175.52808400878,4606.274994717063,1229209.0,25439293.162787512,14897078.35272451,1535.2294420279982,166.01165166830856,6133.98472814679,1853227.4010882175,1771147.2101399845,1181.0
2060,121764.45222187987,117720.2666966774,4044.1855252025084,846380.0,25462449.702468567,15255779.583601434,1608.228965130712,153.52294420279944,6299.996379815062,2032525.636702936,1891144.8256535581,1230.0
2061,123867.52342502068,119619.56446400177,4247.958961018838,626204.0,25387177.471141487,15550108.58596329,1685.0372411910578,160.822896513072,6453.519324017901,1975482.366764431,1850186.2059552683,1315.0
2062,116329.18000577897,112178.54633890738,4150.633666871587,547321.0,25183055.38327369,15832038.636590002,1591.5944026475,168.5037241191056,6614.342220530936,1658254.1079650295,1582972.0132374954,1275.0
2063,128771.4028394381,124826.20956916302,3945.1932702749536,431669.0,24906711.745699964,16223047.72049285,1733.1125643137316,159.15944026474975,6782.845944650027,2687648.777388748,2395562.8215686516,1254.0
2064,129420.34312941378,124689.94820787964,4730.394921534254,314873.0,24697412.88312721,16547963.470501421,1782.0964153864024,173.3112564313732,6942.005384914809,3187292.8933037897,2825482.0769320102,1217.0
2065,136842.2917902823,132153.86205148074,4688.429738801494,263665.0,24500858.493046675,16794537.249510776,1928.6245759022027,178.2096415386404,7115.316641346168,3852291.224748256,3483122.8795110416,1232.0
2066,97435.99972614812,92506.03324333411,4929.966482814032,205987.0,24297404.1995789,17054389.940079726,1381.1735717525912,192.86245759022123,7293.526282884858,621425.4449497946,560867.858762968,1269.0
2067,81940.52686504244,78741.33746505345,3199.189399989011,179049.0,24030810.733428087,17347141.232658852,1192.1895265939258,138.11735717525903,7486.388740475052,1092.4725391310924,947.6329696550479,1192.0
2068,80431.20273895602,77829.88945240482,2601.3132865512125,135751.0,23674443.370118685,17746213.40858518,1243.2627395230309,119.21895265939355,7624.506097650314,66090.51854022774,56313.69761518706,1232.0
2069,85408.35786477396,83058.33443094192,2350.023433832019,85850.0,23370904.15680175,18099072.359626662,1294.16974027676,124.32627395230408,7743.7250503096775,205420.2535930694,170848.70138378785,1260.0
2070,103557.25401810743,100763.95566743094,2793.2983506764263,54515.0,23107526.92102996,18393122.425658222,1598.013412492738,129.41697402767636,7868.051324262031,1766435.2554630425,1520067.0624636807,1294.0
2071,110091.72814567472,106572.06181320985,3519.6663324648603,24746.0,22859365.389051776,18670158.94422389,1699.0709151215494,159.80134124927304,7997.468298289688,2533084.657095683,2135354.5756077752,1272.0
2072,86708.19265019122,82848.82460031637,3859.3680498748886,19162.0,22565260.311883003,18968885.952015866,1387.0019625564714,169.90709151215557,8157.269639538908,956872.9326278963,780009.8127823441,1231.0
2073,101955.59214760507,99218.47604211053,2737.1161054945296,16360.0,22280295.63500691,19256010.626929384,1641.2997520528195,138.7001962556463,8327.17673105112,2303116.4519649018,1796498.7602641166,1282.0
2074,115223.43573655466,111715.89570616173,3507.540030392978,7625.0,21969864.937519997,19574228.024664395,1832.1232449729785,164.12997520528282,8465.876927306714,3303769.2601227853,2550616.2248649443,1322.0
2075,118849.25838632995,114708.98698059931,4140.271405730568,2559.0,21657432.61296139,19890652.225977894,1902.605822071719,183.212324497298,8630.006902512,3652600.963207722,3033029.110358553,1296.0
2076,93199.54623159322,88864.46513982583,4335.081091767426,1749.0,21415904.183716185,20131879.049401186,1547.2635113465712,190.26058220717098,8813.21922700929,1769457.8045333622,1496317.5567328539,1248.0
2077,88311.63780016612,85171.92997141766,3139.707828748431,539.0,21139733.127160933,20408469.857635375,1525.681767757656,154.72635113465725,9003.479809216473,1317207.6451468463,1033408.8387882783,1319.0
2078,109870.40144761045,107012.40243909082,2857.999008519612,183.0,20854071.275660485,20693787.027368046,1882.1545123908627,152.568176775766,9158.206160351167,3938004.522636416,2795772.5619543255,1323.0
2079,90631.51333246639,86719.3106440264,3912.2026884400066,0.0,20570197.934679408,20976815.30620327,1559.5114141291185,188.2154512390868,9310.77433712689,1410530.8848949997,1067557.0706456306,1346.0
2080,84697.1583859769,81639.78251389638,3057.375872080563,0.0,20311001.698649053,21235269.03081932,1553.3211397336904,155.95114141291216,9498.989788366014,1354157.2347984307,1031605.6986684478,1347.0
2081,72053.50371772135,69434.09348226311,2619.410235458218,0.0,20038014.33696078,21507634.076524615,1352.8067922503164,155.33211397336802,9654.940929778899,1563900.9445371083,1079033.9612516079,1137.0
2082,84546.50553501499,82308.7532052476,2237.752329767371,0.0,19568457.58244886,21976647.02424422,1608.1970886553231,135.2806792250314,9810.273043752244,2597856.729173348,1780985.443276649,1252.0
2083,78585.81502375088,75858.82010994894,2726.9949138018974,0.0,19194714.838952545,22349709.570651665,1470.9456528723874,160.81970886553262,9945.553722977354,1250325.2822216146,874728.2643619586,1296.0
2084,82960.16755272051,80385.43480371387,2574.7327490066245,0.0,18639359.04451182,22904403.704877876,1553.143504905946,147.09456528723948,10106.373431842823,1354098.6006818407,995717.5245297456,1354.0
2085,75474.92315543507,72646.4368428779,2828.4863125571705,0.0,18103800.177003354,23439248.428881623,1448.5197277501522,155.31435049059561,10253.467997130063,2180825.8606977877,1597598.6387507366,1129.0
2086,71377.46570751556,68833.45793504662,2544.0077724689663,0.0,17687710.988306493,23854678.167154413,1446.1881040453463,144.8519727750144,10408.782347620696,1662672.48945058,1130940.5202267535,1220.0
2087,65386.23971126792,63199.652287388126,2186.5874238797264,0.0,17244780.197734393,24297048.769622464,1347.4894870733579,144.61881040453565,10553.634320395719,1663211.8758708832,1087447.435366807,1130.0
2088,70593.73615732248,68564.16243438028,2029.573722942194,0.0,15461811.597919028,26079486.879950624,1439.6697248694888,134.7489487073362,10698.253130800273,1148904.3016516273,753348.624347459,1289.0
2089,69928.38964522014,67635.70777562585,2292.681869594308,0.0,15025190.559572527,26515567.2596483,1499.5595015517079,143.96697248694912,10833.002079507578,1967832.886745675,1277797.507758534,1244.0
2090,60059.81634543045,57945.15225076269,2114.664094667735,0.0,14389214.931819005,27150985.494191457,1309.1352926054315,149.95595015517037,10976.969051994553,954273.191596516,605676.4630271228,1188.0
2091,62944.22094168473,61196.59428012289,1747.6266615617874,0.0,13885519.847962854,27654274.708483394,1421.170376798191,130.91352926054245,11126.925002149728,1307387.3845632984,885851.8839909431,1244.0
2092,70359.51665855736,68553.75998996948,1805.7566685879187,0.0,13336522.115517436,28202844.741835237,1546.2216846457054,142.1170376798184,11257.838531410278,2492315.4132627808,1531108.4232285074,1240.0
2093,65071.72164478918,62796.88389209715,2274.837752692048,0.0,12833076.696437042,28705718.078908037,1426.0805896829445,154.6221684645707,11399.955569090058,2383753.361422373,1500402.9484147227,1126.0
2094,72459.03614794796,70320.23245669558,2138.8036912524094,0.0,12256073.296676792,29282166.398078848,1631.3915798909088,142.60805896829413,11554.57773755464,2770655.260140477,1746957.899454497,1282.0
2095,63318.040029140146,60965.14490352491,2352.895125615239,0.0,11601036.85423373,29936627.448941924,1519.8879532792437,163.13915798909062,11697.18579652296,1005108.616806217,634439.7663961948,1393.0
2096,54266.33552004795,52549.21487834836,1717.1206416996095,0.0,11040787.19301504,30496520.15192985,1342.9316705172303,151.98879532792415,11860.324954512049,491539.2284177879,294658.3525861593,1284.0
2097,58502.29476176577,57071.10399227021,1431.1907694955441,0.0,10549626.260507582,30987391.152766854,1459.6038253617962,134.29316705172357,12012.313749839976,1353949.5939137698,733019.1268089899,1313.0
2098,65177.463932372564,63546.88507030306,1630.5788620695146,0.0,9752973.915311271,31783670.38459403,1619.2732027825027,145.96038253618016,12146.606916891678,3158706.8202181584,1681366.0139125572,1283.0
2099,63936.28801667212,62002.084712327414,1934.2033043447634,0.0,9318985.174218837,32217159.852483753,1596.7122040998029,161.92732027825042,12292.567299427883,2016957.8401728233,1068561.0204989933,1383.0
2100,62770.61362774158,60879.68707832364,1890.926549417975,0.0,8789828.75409222,32745845.560406376,1586.2013207966215,159.6712204099793,12454.494619706133,2949815.3871452673,1541006.6039830833,1278.0
2101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,0.0,0.0,0.0,23272990.0,14463912.0,3873187.0,807.0,0.0,0.0,4035000.0,4035000.0,1269.0
2021,167281.5429060578,167281.5429060578,0.0,22960906.0,14435982.0,4212612.0,1230.0,0.0,0.0,0.0,0.0,1230.0
2022,161489.73895552836,161489.73895552836,0.0,22444158.0,14555816.0,4608753.0,1232.0,0.0,0.0,0.0,0.0,1232.0
2023,173889.19841773625,173889.19841773625,0.0,22040105.0,14588564.0,4979264.0,1330.0,0.0,0.0,0.0,0.0,1330.0
2024,149765.00386084316,149765.00386084316,0.0,21428506.0,14830905.0,5347701.0,1161.0,0.0,0.0,0.0,0.0,1161.0
2025,168864.63982427042,168864.63982427042,0.0,20839923.0,15038015.0,5728455.0,1343.0,0.0,0.0,0.0,0.0,1343.0
2026,147127.10901664835,147127.10901664835,0.0,20399820.0,15203171.0,6002573.0,1212.0,0.0,0.0,0.0,0.0,1212.0
2027,168703.17174959686,168703.17174959686,0.0,19902536.0,15351107.0,6351221.0,1383.0,0.0,0.0,0.0,0.0,1383.0
2028,147263.99193947227,147263.99193947227,0.0,18019521.0,16757267.0,6827202.0,1169.0,0.0,0.0,0.0,0.0,1169.0
2029,137953.33002584043,137953.33002584043,0.0,17536969.0,16973788.0,7092425.0,1144.0,0.0,0.0,0.0,0.0,1144.0
2030,146877.8562349921,146877.8562349921,0.0,16866307.0,17347092.0,7389054.0,1209.0,0.0,0.0,0.0,0.0,1209.0
2031,145201.4805724673,145201.4805724673,0.0,16310961.0,17615630.0,7675114.0,1235.0,0.0,0.0,0.0,0.0,1235.0
2032,150120.98122591755,150120.98122591758,0.0,15681330.0,18082337.0,7837238.0,1308.0,0.0,0.0,0.0,0.0,1308.0
2033,133249.76315899243,133249.76315899243,0.0,15090554.0,18398769.0,8110793.0,1166.0,0.0,0.0,0.0,0.0,1166.0
2034,155008.5845365037,155008.58453650374,0.0,14442721.0,18800614.0,8356080.0,1361.0,0.0,0.0,0.0,0.0,1361.0
2035,139012.40303951985,139012.40303951982,0.0,13729775.0,19237140.0,8631585.0,1266.0,0.0,0.0,0.0,0.0,1266.0
2036,136407.66452283054,136407.66452283054,0.0,13084472.0,19656966.0,8856297.0,1222.0,0.0,0.0,0.0,0.0,1222.0
2037,127970.18251069903,127970.18251069901,0.0,12548687.0,20023723.0,9024552.0,1175.0,0.0,0.0,0.0,0.0,1175.0
2038,143038.74484920324,143038.74484920324,0.0,11601256.0,20720025.0,9274967.0,1333.0,0.0,0.0,0.0,0.0,1333.0
2039,124540.05400996198,124540.05400996198,0.0,11089616.0,20997495.0,9508324.0,1181.0,0.0,0.0,0.0,0.0,1181.0
2040,132348.6799495221,132348.6799495221,0.0,10429502.0,21470927.0,9694281.0,1266.0,0.0,0.0,0.0,0.0,1266.0
2041,134168.74550864822,134168.74550864822,0.0,9741548.0,21966234.0,9886109.0,1306.0,0.0,0.0,0.0,0.0,1306.0
2042,139722.46779044648,139722.46779044648,0.0,9149056.0,22325440.0,10118626.0,1331.0,0.0,0.0,0.0,0.0,1331.0
2043,126839.13686517045,126839.13686517045,0.0,8570086.0,22612134.0,10409985.0,1257.0,0.0,0.0,0.0,0.0,1257.0
2044,129005.28622115284,129005.28622115284,0.0,7952775.0,23001027.0,10637572.0,1299.0,0.0,0.0,0.0,0.0,1299.0
2045,123059.79376669388,123059.79376669388,0.0,7215806.0,23517033.0,10857754.0,1249.0,0.0,0.0,0.0,0.0,1249.0
2046,127505.07968075619,127505.07968075619,0.0,6599045.0,23886585.0,11104141.0,1296.0,0.0,0.0,0.0,0.0,1296.0
2047,124056.84824585277,124056.8482458528,0.0,6078577.0,24178973.0,11331426.0,1254.0,0.0,0.0,0.0,0.0,1254.0
2048,114679.4525275839,114679.4525275839,0.0,5477462.0,24526164.0,11584532.0,1201.0,0.0,0.0,0.0,0.0,1201.0
2049,121371.26868273198,121371.26868273197,0.0,5006433.0,24732567.0,11848428.0,1275.0,0.0,0.0,0.0,0.0,1275.0
2050,125358.52077884202,125358.52077884202,0.0,4470746.0,24971965.0,12143940.0,1364.0,0.0,0.0,0.0,0.0,1364.0
2051,126448.16240321951,126448.16240321951,0.0,4076895.0,25082355.0,12426654.0,1392.0,0.0,0.0,0.0,0.0,1392.0
2052,114363.32836002923,114363.32836002925,0.0,3629922.0,25168793.0,12786316.0,1245.0,0.0,0.0,0.0,0.0,1245.0
2053,108829.2174927525,108829.2174927525,0.0,3331938.0,25196135.0,13056192.0,1207.0,0.0,0.0,0.0,0.0,1207.0
2054,108985.47829264723,108985.47829264721,0.0,2889306.0,25356674.0,13337557.0,1248.0,0.0,0.0,0.0,0.0,1248.0
2055,109644.91077239106,109644.91077239106,0.0,2448891.0,25454382.0,13679589.0,1271.0,0.0,0.0,0.0,0.0,1271.0
2056,118374.71533304652,118374.71533304652,0.0,2164771.0,25408250.0,14009072.0,1361.0,0.0,0.0,0.0,0.0,1361.0
2057,100447.15144435728,100447.15144435728,0.0,1846543.0,25456002.0,14278755.0,1212.0,0.0,0.0,0.0,0.0,1212.0
2058,93823.96293754736,93823.96293754736,0.0,1527763.0,25425849.0,14626985.0,1122.0,0.0,0.0,0.0,0.0,1122.0
2059,96968.45729814326,96968.45729814326,0.0,1229209.0,25448991.0,14901754.0,1181.0,0.0,0.0,0.0,0.0,1181.0
2060,100509.68278440702,100509.68278440702,0.0,846380.0,25472241.0,15260716.0,1230.0,0.0,0.0,0.0,0.0,1230.0
2061,103821.06105591258,103821.06105591258,0.0,626204.0,25397095.0,15555297.0,1315.0,0.0,0.0,0.0,0.0,1315.0
2062,99625.72354393823,99625.72354393823,0.0,547321.0,25192969.0,15837601.0,1275.0,0.0,0.0,0.0,0.0,1275.0
2063,100388.28358257294,100388.28358257294,0.0,431669.0,24916623.0,16228929.0,1254.0,0.0,0.0,0.0,0.0,1254.0
2064,93639.50394312518,93639.50394312518,0.0,314873.0,24707501.0,16554147.0,1217.0,0.0,0.0,0.0,0.0,1217.0
2065,91753.11687111402,91753.11687111403,0.0,263665.0,24511211.0,16801021.0,1232.0,0.0,0.0,0.0,0.0,1232.0
2066,95150.74941739516,95150.74941739519,0.0,205987.0,24308199.0,17061128.0,1269.0,0.0,0.0,0.0,0.0,1269.0
2067,88037.85659442063,88037.85659442063,0.0,179049.0,24041381.0,17354216.0,1192.0,0.0,0.0,0.0,0.0,1192.0
2068,86276.42786710887,86276.42786710887,0.0,135751.0,23684627.0,17753675.0,1232.0,0.0,0.0,0.0,0.0,1232.0
2069,90445.28218305715,90445.28218305712,0.0,85850.0,23380731.0,18106902.0,1260.0,0.0,0.0,0.0,0.0,1260.0
2070,89247.78479021568,89247.78479021568,0.0,54515.0,23117077.0,18401263.0,1294.0,0.0,0.0,0.0,0.0,1294.0
2071,86663.95701061627,86663.95701061627,0.0,24746.0,22868921.0,18678598.0,1272.0,0.0,0.0,0.0,0.0,1272.0
2072,81677.81902158845,81677.81902158847,0.0,19162.0,22574925.0,18977643.0,1231.0,0.0,0.0,0.0,0.0,1231.0
2073,84270.8146699158,84270.8146699158,0.0,16360.0,22289768.0,19265116.0,1282.0,0.0,0.0,0.0,0.0,1282.0
2074,87350.2270632541,87350.22706325412,0.0,7625.0,21979389.0,19583641.0,1322.0,0.0,0.0,0.0,0.0,1322.0
2075,83593.23931947887,83593.23931947887,0.0,2559.0,21667123.0,19900409.0,1296.0,0.0,0.0,0.0,0.0,1296.0
2076,78450.64447127821,78450.64447127821,0.0,1749.0,21425895.0,20141942.0,1248.0,0.0,0.0,0.0,0.0,1248.0
2077,80630.92574396578,80630.9257439658,0.0,539.0,21149682.0,20418874.0,1319.0,0.0,0.0,0.0,0.0,1319.0
2078,79284.80250122471,79284.80250122472,0.0,183.0,20863837.0,20704581.0,1323.0,0.0,0.0,0.0,0.0,1323.0
2079,82317.32846811805,82317.32846811805,0.0,0.0,20580075.0,20988057.0,1346.0,0.0,0.0,0.0,0.0,1346.0
2080,77227.99959165629,77227.99959165629,0.0,0.0,20320746.0,21246857.0,1347.0,0.0,0.0,0.0,0.0,1347.0
2081,62897.05293256007,62897.05293256008,0.0,0.0,20047636.0,21519551.0,1137.0,0.0,0.0,0.0,0.0,1137.0
2082,67578.61113955671,67578.61113955671,0.0,0.0,19577838.0,21989021.0,1252.0,0.0,0.0,0.0,0.0,1252.0
2083,73419.86348207948,73419.86348207948,0.0,0.0,19204093.0,22362442.0,1296.0,0.0,0.0,0.0,0.0,1296.0
2084,76596.5121764511,76596.5121764511,0.0,0.0,18648488.0,22917560.0,1354.0,0.0,0.0,0.0,0.0,1354.0
2085,59593.22096743547,59593.220967435474,0.0,0.0,18112717.0,23452816.0,1129.0,0.0,0.0,0.0,0.0,1129.0
2086,62057.04101379611,62057.04101379609,0.0,0.0,17696640.0,23868553.0,1220.0,0.0,0.0,0.0,0.0,1220.0
2087,56959.96391725949,56959.96391725949,0.0,0.0,17253567.0,24311292.0,1130.0,0.0,0.0,0.0,0.0,1130.0
2088,67510.20471862741,67510.20471862741,0.0,0.0,15469567.0,26094979.0,1289.0,0.0,0.0,0.0,0.0,1289.0
2089,59482.95963710972,59482.95963710973,0.0,0.0,15032790.0,26531366.0,1244.0,0.0,0.0,0.0,0.0,1244.0
2090,57638.0488847836,57638.04888478358,0.0,0.0,14396599.0,27167255.0,1188.0,0.0,0.0,0.0,0.0,1188.0
2091,57950.990679086186,57950.990679086186,0.0,0.0,13892645.0,27670924.0,1244.0,0.0,0.0,0.0,0.0,1244.0
2092,57938.86765244916,57938.86765244916,0.0,0.0,13343431.0,28219885.0,1240.0,0.0,0.0,0.0,0.0,1240.0
2093,52145.54002289957,52145.54002289957,0.0,0.0,12839940.0,28723110.0,1126.0,0.0,0.0,0.0,0.0,1126.0
2094,57391.13962259422,57391.13962259422,0.0,0.0,12262868.0,29299927.0,1282.0,0.0,0.0,0.0,0.0,1282.0
2095,60995.6266204568,60995.6266204568,0.0,0.0,11607766.0,29954803.0,1393.0,0.0,0.0,0.0,0.0,1393.0
2096,55613.28690553722,55613.286905537214,0.0,0.0,11047243.0,30515095.0,1284.0,0.0,0.0,0.0,0.0,1284.0
2097,55691.00333353327,55691.00333353328,0.0,0.0,10555780.0,31006327.0,1313.0,0.0,0.0,0.0,0.0,1313.0
2098,51816.49644842949,51816.49644842949,0.0,0.0,9758688.0,31803192.0,1283.0,0.0,0.0,0.0,0.0,1283.0
2099,57533.488850431975,57533.488850431975,0.0,0.0,9324787.0,32236930.0,1383.0,0.0,0.0,0.0,0.0,1383.0
2100,51035.86088690488,51035.860886904884,0.0,0.0,8795492.0,32765968.0,1278.0,0.0,0.0,0.0,0.0,1278.0
2101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
