years,Objective,Costs,Damages,J,Y,M,I,Redsnag,Greysnag,B,B_SDD,I_LDD
2088,99883.0559736934,84567.60346699065,15315.45250670272,0.0,15458630.796436185,26030344.667203024,1289.0,338.99999999999994,47859.160772090734,0.0,0.0,1289.0
2089,89061.41593863742,68296.55229712573,20764.86364151168,0.0,15022644.68679766,26465940.7768755,1244.0,386.69999999999857,48198.160772090734,0.0,0.0,1244.0
2090,83257.03505412834,68288.46007888413,14968.574975244212,0.0,14387694.780128047,27100588.75217857,1188.0,373.1999999999986,48584.860772090644,0.0,0.0,1188.0
2091,82316.79101429536,66683.61476245105,15633.176251844327,0.0,13884550.033897538,27603448.502521876,1244.0,356.40000000000043,48958.06077209054,0.0,0.0,1244.0
2092,82930.62449317548,68270.59910972552,14660.025383449924,0.0,13336174.460900342,28151571.0755192,1240.0,373.1999999999986,49314.46077209073,0.0,0.0,1240.0
2093,77498.78954115484,61984.3398015993,15514.449739555494,0.0,12833361.15592638,28654118.380493145,1126.0,371.99999999999994,49687.660772090734,0.0,0.0,1126.0
2094,80755.67650758282,66503.26271404902,14252.413793533839,0.0,12257049.613019425,29230174.923399992,1282.0,337.80000000000126,50059.660772090734,0.0,0.0,1282.0
2095,84472.73290747708,69705.59975089395,14767.133156583173,0.0,11602722.702107385,29884275.834312167,1393.0,384.6,50397.46077209075,0.0,0.0,1393.0
2096,79472.37161915567,64299.6473734078,15172.724245747866,0.0,11042788.380263517,30443979.17141923,1284.0,417.89999999999947,50782.06077209056,0.0,0.0,1284.0
2097,77873.83738930532,63641.022668020465,14232.814721284883,0.0,10551816.894819722,30934719.65686321,1313.0,385.19999999999857,51199.960772090766,0.0,0.0,1313.0
2098,70531.73696403267,56679.761460537724,13851.975503494989,0.0,9755356.766236307,31730952.786075573,1283.0,393.89999999999986,51585.160772090734,0.0,0.0,1283.0
2099,78156.50020446989,66624.40126380954,11532.098940660328,0.0,9321719.501454774,32164427.050856903,1383.0,384.9,51979.060772090575,0.0,0.0,1383.0
2100,72086.70914675151,57306.35213568177,14780.357011069711,0.0,8792779.096481744,32693110.45582993,1278.0,414.8999999999996,52363.96077209078,0.0,0.0,1278.0
2101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,0.0,0.0,0.0,23272990.0,14463912.0,3873187.0,807.0,0.0,0.0,4035000.0,4035000.0,1269.0
2021,678670.0375966952,652009.2653493526,26660.772247342593,22960906.0,14435982.0,4212612.0,2925.504319941978,161.40000000000057,0.0,8847636.267405806,8477521.599709969,1230.0
2022,456348.63373602624,356212.20574691443,100136.4279891119,22444158.0,14554165.278533626,4608708.217146397,1822.75581361955,585.1008639883958,161.40000000000057,3011098.475776077,2953779.0680977865,1232.0
2023,530465.0173426715,478541.2700630289,51923.747279642914,22040105.0,14586388.567892894,4979153.171973555,2385.7222391787923,364.5511627239113,746.5008639883988,5443354.844676019,5278611.195893997,1330.0
2024,492141.0743072448,420753.639968477,71387.43433876782,21428506.0,14827771.166753931,5347492.850873321,2147.618100414443,477.14444783575897,1111.052026712307,5107664.1131128,4933090.502072184,1161.0
2025,432709.7610070969,369735.1615136703,62974.59949342684,20839923.0,15033988.513154345,5728152.886373886,2014.749276419233,429.5236200828856,1588.196474548074,3479341.394943358,3358746.3820961835,1343.0
2026,519703.51482804626,466455.1567413051,53248.358086741035,20399820.0,15198565.588733505,6002178.064692279,2486.092588046332,402.9498552838484,2017.7200946309592,6606800.998992418,6370462.940231639,1212.0
2027,485078.4019385278,416062.0971277399,69016.30481078842,19902536.0,15345337.238990298,6350716.32184744,2299.4897847216303,497.2185176092644,2420.6699499147976,4721604.308190108,4582448.923608097,1383.0
2028,578907.0443551136,518237.39684949,60669.64750562362,18019521.0,16750817.529491434,6826460.541561515,2682.8831745681928,459.8979569443231,2917.8884675240743,7726792.809339756,7569415.872840965,1169.0
2029,518818.93804191967,439578.95285349,79239.98518842983,17536969.0,16965950.175196134,7091558.012682352,2384.8416842399006,536.5766349136394,3377.7864244683883,6271386.964965445,6204208.421199458,1144.0
2030,512889.82492747076,446423.29675415537,66466.52817331512,16866307.0,17338182.811794292,7388017.534399819,2416.542022328754,476.9683368479758,3914.36305938204,6181394.740510309,6037710.11164377,1209.0
2031,460400.679746593,392416.79446470743,67983.88528188548,16310961.0,17605693.846334938,7673896.9636492785,2211.0204632964865,483.30840446574905,4391.3313962300235,4956338.3965387335,4880102.316482399,1235.0
2032,565044.0986051346,506183.05642636097,58861.042178773416,15681330.0,18071563.890490666,7835882.549529616,2841.162181453261,442.2040926592943,4874.639800695734,7843939.773033934,7665810.907266311,1308.0
2033,371911.656840126,295386.02343953913,76525.6334005868,15090554.0,18386688.515258763,8109211.762580161,1746.3725910410658,568.2324362906512,5316.843893355079,2942249.2215073137,2901862.9552053176,1166.0
2034,329956.8958261117,286162.528927976,43794.36689813589,14442721.0,18788179.082239524,8354272.832591845,1748.466911925451,349.2745182082131,5885.076329645702,1963534.7319397316,1937334.55962724,1361.0
2035,538823.6271418018,497526.6792992193,41296.94784258269,13729775.0,19224569.878718976,8629525.584132414,2939.009669520895,349.69338238509044,6234.35084785391,8489121.981457176,8365048.347604512,1266.0
2036,586053.1569138676,511781.0953437356,74272.06157013208,13084472.0,19642925.196307156,8854035.256874798,3001.9795951137125,587.8019339041788,6584.044230239001,9093161.957826557,8899897.975568552,1222.0
2037,523029.91753686225,445000.4432882827,78029.47424857925,12548687.0,20008102.810562007,9022089.663024887,2661.7242671318936,600.3959190227459,7171.846164143181,7528926.000196916,7433621.335659505,1175.0
2038,317278.8099914481,249255.4385502887,68023.37144115944,11601256.0,20703249.993073363,9272172.779480698,1624.8806790241492,532.3448534263779,7772.242083165954,1479534.8254700047,1459403.3951207178,1333.0
2039,383029.7624122977,347235.87207933783,35793.89033295988,11089616.0,20980705.992342353,9505251.899532743,2165.8888196796133,324.97613580482766,8304.586936592339,5039715.773108722,4924444.098398003,1181.0
2040,399712.9703211119,347608.1860303591,52104.784290752315,10429502.0,21453377.925682906,9690984.146964021,2188.4612287173104,433.1777639359207,8629.56307239714,4666189.27612161,4612306.143586608,1266.0
2041,582018.8625071752,529444.502186509,52574.36032066644,9741548.0,21948062.57983075,9882512.0315873,3231.948144454286,437.69224574346487,9062.740836333034,9797481.359908052,9629740.722271457,1306.0
2042,766885.718066523,685001.1107355519,81884.60733097076,9149056.0,22305657.924903497,10114713.753084369,4075.106368828419,646.3896288908584,9500.4330820765,13844537.495092206,13720531.844142005,1331.0
2043,288758.6451984948,180818.8295849151,107939.81561357966,8570086.0,22590088.326238975,10405592.245380165,1266.5637059225471,815.0212737656835,10146.822710967388,48504.5570037978,47818.52961275431,1257.0
2044,380954.82190763496,355625.7533453984,25329.0685622364,7952775.0,22979375.4174863,10632775.590426695,2315.4753717092667,253.31274118451066,10961.843984733081,5296952.120627909,5082376.858546288,1299.0
2045,285537.83358907996,231844.45550350274,53693.378085577155,7215806.0,23494789.921133146,10852533.255444815,1596.1447032184615,463.09507434185105,11215.15672591753,1781993.9983660572,1735723.516092301,1249.0
2046,303165.69547336263,268781.3258055617,34384.36966780117,6599045.0,23864452.967122607,11098462.091878165,1816.3180225110648,319.22894064369075,11678.251800259415,2658283.4417139147,2601590.112555313,1296.0
2047,431764.27291370096,391073.6181248009,40690.6547889001,6078577.0,24156647.314436518,11325420.55582047,2509.7965471666544,363.2636045022131,11997.480740903136,6412523.175681928,6278982.735833269,1254.0
2048,296823.4817870237,235348.17321616114,61475.30857086238,5477462.0,24503044.65299851,11578065.581348121,1632.191777195077,501.9593094333294,12360.744345405328,2197783.767038327,2155958.885975356,1201.0
2049,212651.15681595847,176834.26877061877,35816.888045339634,5006433.0,24709474.826900892,11841503.215668416,1275.0,326.4383554390147,12862.70365483869,0.0,0.0,1275.0
2050,261760.45139970342,236146.14160837035,25614.30979133306,4470746.0,24949365.444128677,12136523.826031687,1708.4093169905027,254.99999999999997,13189.14201027764,1804003.389538429,1722046.5849524925,1364.0
2051,217035.54395694123,181842.7115788528,35192.8323780884,4076895.0,25059869.89400141,12418778.966841972,1392.0,341.68186339810063,13444.14201027764,0.0,0.0,1392.0
2052,195344.85100507416,169409.120558774,25935.7304463,3629922.0,25146930.216174997,12777818.67795543,1252.8437320684955,278.40000000000094,13785.82387367585,40811.68854893074,39218.660342487696,1245.0
2053,222994.32663541625,198132.47597554178,24861.850659874697,3331938.0,25174760.06808725,13047199.0210567,1455.8856057690784,250.5687464137003,14064.223873675795,1304716.8497199772,1244428.0288453978,1207.0
2054,277567.2807164769,247604.2758270184,29963.004889458552,2889306.0,25335506.891426183,13328107.312111892,1815.6061401899785,291.1771211538148,14314.792620089413,2949465.106697365,2838030.7009498966,1248.0
2055,206568.73634542894,168450.0949010038,38118.64144442511,2448891.0,25433192.435364734,13669594.311442861,1333.1726682070223,363.12122803799707,14605.969741243362,326477.0595268834,310863.341035083,1271.0
2056,252546.14912852395,227911.22880994354,24634.92031858053,2164771.0,25387522.04140941,13998554.375260524,1721.6583357496784,266.6345336414021,14969.090969281273,1894431.7373414042,1803291.678748369,1361.0
2057,178402.77391341247,143656.046188224,34746.72772518844,1846543.0,25435396.187953927,14267754.57358738,1212.0,344.3316671499343,15235.725502922667,0.0,0.0,1212.0
2058,198830.821690663,178477.93609228256,20352.88559838043,1527763.0,25405880.423856333,14615347.340698384,1388.8327304913016,242.4000000000009,15580.05717007258,1451415.3582358938,1334163.6524565225,1122.0
2059,219020.70091682934,191745.54232967467,27275.158587154743,1229209.0,25429236.902798332,14889635.02902587,1508.5765968128358,277.7665460982608,15822.457170072601,1722434.1478645757,1637882.9840641855,1181.0
2060,308940.06073768454,279451.6551925941,29488.40554509049,846380.0,25452721.366519853,15248034.988707544,2107.1308265499392,301.7153193625689,16100.223716170956,4721878.376753661,4385654.132749676,1230.0
2061,194688.88278123108,150283.71515672113,44405.167624509835,626204.0,25377247.273888487,15542066.950512419,1315.0,421.4261653099865,16401.939035533458,0.0,0.0,1315.0
2062,166885.8676835895,145284.48388953836,21601.383794051093,547321.0,25173842.6987648,15823649.525636066,1275.0,262.99999999999994,16823.365200843517,0.0,0.0,1275.0
2063,172908.42994832032,151843.34996002147,21065.079988298887,431669.0,24898097.31784472,16214377.023541015,1254.0,254.99999999999997,17086.36520084352,0.0,0.0,1254.0
2064,161893.26570505468,138957.1084371765,22936.157267878287,314873.0,24689526.97866819,16539043.362717638,1217.0,250.80000000000067,17341.365200843524,0.0,0.0,1217.0
2065,153745.5637681615,133191.46629963006,20554.09746853148,263665.0,24493737.99393042,16785418.073134903,1232.0,243.4000000000009,17592.16520084347,0.0,0.0,1232.0
2066,182711.45571339494,163502.948809525,19208.506903869835,205987.0,24291149.24989661,17045101.88038192,1421.893736265811,246.4000000000009,17835.565200843408,872619.043722746,764468.681329069,1269.0
2067,155772.95540940404,130836.54520352166,24936.410205882406,179049.0,24024760.121616468,17337608.11492572,1192.0,284.37874725316226,18081.965200843395,0.0,0.0,1192.0
2068,141949.26009540056,122566.34024201935,19382.919853381274,135751.0,23668623.508254398,17736449.730063904,1232.0,238.4000000000009,18366.343948096535,0.0,0.0,1232.0
2069,151789.6583111243,134566.82617722932,17222.83213389495,85850.0,23365358.55043942,18089045.68879083,1260.0,246.4000000000009,18604.743948096533,0.0,0.0,1260.0
2070,149141.11040499344,129180.13078931533,19960.979615678185,54515.0,23102186.57803094,18382924.66119946,1294.0,251.99999999999997,18851.143948096662,0.0,0.0,1294.0
2071,198322.93257873823,179757.54406341063,18565.388515327373,24746.0,22854485.448261704,18659804.79096853,1658.5153623506558,258.80000000000075,19103.143948096662,2330913.7185945082,1932576.8117532718,1272.0
2072,144915.75432591754,117187.31791431444,27728.4364116031,19162.0,22560583.220405236,18958369.504149567,1231.0,331.70307247013125,19361.9439480966,0.0,0.0,1231.0
2073,138244.73147585613,121578.8411266553,16665.890349200756,16360.0,22275981.845842358,19245286.878712643,1282.0,246.1999999999994,19693.64702056674,0.0,0.0,1282.0
2074,145381.62615056973,127976.09571943272,17405.530431137056,7625.0,21966083.47496377,19563331.24959122,1322.0,256.4000000000009,19939.847020566813,0.0,0.0,1322.0
2075,154942.14438674878,136287.73588152282,18654.40850522598,2559.0,21654261.39318931,19879655.331365686,1406.289165107818,264.4000000000009,20196.247020566807,692699.7921516292,551445.8255390631,1296.0
2076,133651.8809166594,113368.74647153894,20283.134445120584,1749.0,21413328.210507277,20120783.224882614,1248.0,281.257833021562,20460.64702056674,0.0,0.0,1248.0
2077,130870.18938018932,114608.46705452238,16261.722325666822,539.0,21137559.306338817,20397271.129050855,1319.0,249.5999999999991,20741.904853588345,0.0,0.0,1319.0
2078,128293.9261019,112180.11538491539,16113.810716984593,183.0,20852176.20680273,20682516.228587158,1323.0,263.8000000000008,20991.504853588413,0.0,0.0,1323.0
2079,136242.50013240188,120559.88151554293,15682.618616858954,0.0,20568943.02447986,20965463.4109101,1346.0,264.5999999999991,21255.30485358833,0.0,0.0,1346.0
2080,124500.68072339855,106935.57557379756,17565.10514960102,0.0,20309983.208364844,21223894.22702504,1347.0,269.19999999999914,21519.904853588338,0.0,0.0,1347.0
2081,100281.46810603453,85739.15359978318,14542.31450625143,0.0,20037419.37496188,21496042.060446233,1137.0,269.4000000000009,21789.104853588244,0.0,0.0,1137.0
2082,102262.790041137,90842.35034514533,11420.43969599169,0.0,19568350.24532471,21964783.190083407,1252.0,227.40000000000083,22058.504853588416,0.0,0.0,1252.0
2083,117726.33159113723,105858.22835303326,11868.10323810397,0.0,19195095.10255016,22337714.332857743,1296.0,250.4000000000009,22285.904853588323,0.0,0.0,1296.0
2084,127114.32148875867,111972.71526964362,15141.606219115001,0.0,18640146.21700955,22892176.22465854,1354.0,259.19999999999925,22536.30485358833,0.0,0.0,1354.0
2085,98615.86018379591,82338.14905943364,16277.71112436221,0.0,18104984.003980633,23426823.43768752,1129.0,270.80000000000086,22795.504853588423,0.0,0.0,1129.0
2086,94377.18808003477,83212.01370544842,11165.174374586342,0.0,17689295.294673335,23842172.146994915,1220.0,225.80000000000044,23066.30485358833,0.0,0.0,1220.0
2087,88062.17427879386,77228.70270129925,10833.471577494594,0.0,17246689.14849758,24284444.293170534,1130.0,243.99999999999997,23292.10485358824,0.0,0.0,1130.0
2088,107298.02243528083,97087.72076414572,10210.30167113515,0.0,15464246.530384863,26066573.91128341,1289.0,225.99999999999997,23536.104853588236,0.0,0.0,1289.0
2089,92313.03191392185,78469.78948624735,13843.242427674453,0.0,15027808.695773603,26502621.74590456,1244.0,257.80000000000075,23762.104853588236,0.0,0.0,1244.0
2090,88416.59272123326,78437.54273773712,9979.049983496143,0.0,14392163.562640226,27137964.923445035,1188.0,248.80000000000067,24019.904853588298,0.0,0.0,1188.0
2091,87037.16309586432,76615.04559463466,10422.117501229552,0.0,13888571.840535814,27641271.648276333,1244.0,237.5999999999991,24268.70485358832,0.0,0.0,1244.0
2092,88194.32549386114,78420.97523822795,9773.350255633279,0.0,13339739.156055119,28189851.332757015,1240.0,248.80000000000067,24506.30485358833,0.0,0.0,1240.0
2093,81537.31579330601,71194.349300269,10342.966493037002,0.0,12836570.614120644,28692753.874691617,1126.0,247.99999999999997,24755.10485358823,0.0,0.0,1126.0
2094,85904.38812336099,76402.77892767175,9501.609195689218,0.0,12259855.767632214,29269213.721179962,1282.0,225.19999999999956,25003.10485358823,0.0,0.0,1282.0
2095,89937.0843830466,80092.32894532452,9844.755437722111,0.0,11605116.546525532,29923726.942286514,1393.0,256.4000000000009,25228.30485358833,0.0,0.0,1393.0
2096,83987.8380331467,73872.68853598149,10115.149497165248,0.0,11044872.191384798,30483740.305909224,1284.0,278.59999999999906,25484.704853588337,0.0,0.0,1284.0
2097,82612.64470469234,73124.10155716908,9488.54314752326,0.0,10553652.904378463,30974728.592915554,1313.0,256.80000000000075,25763.30485358833,0.0,0.0,1313.0
2098,74387.91377758513,65153.263441921765,9234.650335663327,0.0,9756876.34359549,31771278.154117566,1283.0,262.5999999999991,26020.10485358823,0.0,0.0,1283.0
2099,84230.48678615308,76542.42082571289,7688.06596044021,0.0,9323105.578561122,32204885.919151947,1383.0,256.5999999999991,26282.70485358835,0.0,0.0,1383.0
2100,75710.19695349984,65856.62561278672,9853.571340713133,0.0,8793998.689161466,32733735.80855155,1278.0,276.59999999999906,26539.30485358833,0.0,0.0,1278.0
2101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,0.0,0.0,0.0,23272990.0,14463912.0,3873187.0,807.0,0.0,0.0,4035000.0,4035000.0,1269.0
2021,507070.7164136652,493740.3302899938,13330.386123671296,22960906.0,14435982.0,4212612.0,2077.7521599709885,80.70000000000029,0.0,4423818.133702903,4238760.7998549845,1230.0
2022,330278.3376958168,297524.3149549316,32754.022740885295,22444158.0,14554990.639266834,4608730.608573198,1439.589658994467,207.77521599709885,80.70000000000029,1066607.998811514,1037948.294972368,1232.0
2023,387654.7295481441,369562.0940015918,18092.63554655197,22040105.0,14587561.553529296,4979211.104651692,1742.4697671341753,143.95896589944797,288.47521599709785,2143816.1212115847,2062348.8356708896,1330.0
2024,338252.43338749534,315080.31735439366,23172.116033101964,21428506.0,14829531.984583713,5347606.203830235,1516.142851897141,174.24697671341733,432.4341818965474,1859992.5451854456,1775714.2594856832,1161.0
2025,329215.15107407956,309416.6151273332,19798.53594674623,20839923.0,15036324.877314439,5728322.168247697,1576.0472782191582,151.6142851897132,606.6811586099647,1224357.5905863566,1165236.3910957878,1343.0
2026,352984.5998028297,334327.6581164494,18656.94168638023,20399820.0,15201284.850402523,6002403.14900313,1704.1843869839793,157.60472782191576,758.2954437996787,2578268.64423995,2460921.9349198923,1212.0
2027,345460.8753471527,324808.2007536809,20652.674593471445,19902536.0,15348770.704714332,6351009.110304337,1692.1401778289055,170.41843869839792,915.900171621594,1613337.3636858263,1545700.8891445643,1383.0
2028,378877.74359296286,359107.3741992541,19770.369393709003,18019521.0,16754713.483778508,6826898.191062305,1720.9852357843777,169.21401778289143,1086.3186103199907,2834465.2720836955,2759926.178921884,1169.0
2029,324945.73391806055,301461.09494433587,23484.638973724548,17536969.0,16970729.958958026,7092073.730647093,1539.7654729967703,172.09852357843837,1255.5326281028758,2006842.3204797553,1978827.3649838527,1144.0
2030,335517.34677716746,316350.1967009554,19167.15007621258,16866307.0,17343702.25011634,7388638.674015777,1592.2403729928546,153.97654729967692,1427.6311516813219,1986703.4778687763,1916201.864964252,1209.0
2031,315792.432595509,295397.0687037163,20395.363891792545,16310961.0,17611920.065435443,7674635.6205032505,1553.4334562260178,159.2240372992855,1581.607698981004,1627119.1402363838,1592167.2811300708,1235.0
2032,365177.0126013419,346512.86686886026,18664.145732481677,15681330.0,18078358.76478492,7836709.821389438,1840.7680792548385,155.34334562260122,1740.8317362802875,2746374.0984986466,2663840.3962742095,1308.0
2033,269989.15980039584,247939.71398195438,22049.44581844154,15090554.0,18394338.38499273,8110184.433102368,1352.3272168975368,184.07680792548467,1896.1750819028823,949637.8913161455,931636.084487676,1166.0
2034,289156.96917326294,273606.73717072216,15550.2320025406,14442721.0,18796078.091407742,8355390.403324767,1510.3756118904003,135.23272168975373,2080.2518898283633,758482.0408361659,746878.0594520264,1361.0
2035,377487.555133569,360492.41962167993,16995.13551188926,13729775.0,19232546.02204572,8630804.100727778,1987.2618810675294,151.03756118904104,2215.4846115181153,3663626.154242394,3606309.405337606,1266.0
2036,357060.962442212,334026.45623381913,23034.506208392708,13084472.0,19651725.840491775,8855441.020400705,1817.44700277294,198.72618810675277,2366.5221727071494,3063132.146859685,2977235.013864702,1222.0
2037,312310.379220847,290483.9673210661,21826.411899780876,12548687.0,20017961.405908555,9023622.007981233,1620.76085438222,181.74470027729382,2565.2483608139014,2269470.017403586,2228804.271911086,1175.0
2038,260499.06198349476,241647.51932883347,18851.542654661487,11601256.0,20713938.367187053,9273916.29466254,1421.0323698288155,162.07608543822136,2746.993061091213,448956.50187115505,440161.8491440809,1333.0
2039,294764.7899824003,279858.8243888989,14905.965593501425,11089616.0,20991418.698825825,9507174.930654066,1609.849404379591,142.10323698288187,2909.069146529425,2200204.191244066,2144247.0218979577,1181.0
2040,294227.44491462194,276222.6717782801,18004.77313634167,10429502.0,21464500.513097398,9693053.29671436,1607.2736213084954,160.98494043795947,3051.1723835123034,1730344.6577166135,1706368.106542449,1266.0
2041,367799.00469273434,349976.0507818254,17822.953910909095,9741548.0,21959576.76949683,9884770.766693814,2008.0574303603894,160.7273621308487,3212.157323950274,3590133.6403738344,3510287.15180191,1306.0
2042,416029.2174676369,392933.64034873,23095.57711890679,9149056.0,22318197.588211082,10117170.894261822,2177.917715441728,200.80574303603788,3372.8846860811227,4289020.081238386,4234588.5772086475,1331.0
2043,229726.96189794914,203032.70826249215,26694.253635456873,8570086.0,22604215.078384507,10408359.486372933,1259.5277910943607,217.7917715441728,3573.6904291171713,12911.12755427542,12638.955471815689,1257.0
2044,313946.281755699,301382.08128882496,12564.20046687407,7952775.0,22993246.329045653,10635805.707920786,1804.278595469659,125.95277910943668,3791.4822006613254,2633623.0821036072,2526392.97734828,1299.0
2045,242327.7677941199,222605.5572401199,19722.210554000096,7215806.0,23508899.496741284,10855835.58228916,1383.4978642493013,180.4278595469659,3917.434979770769,692865.0004982677,672489.3212465041,1249.0
2046,263203.97382093786,248933.34627637904,14270.627544558745,6599045.0,23878484.591645326,11102055.000485422,1520.7004606311293,138.3497864249296,4097.862839317736,1150438.9037341196,1123502.3031556376,1296.0
2047,319716.6001027861,303396.8585670498,16319.741535736664,6078577.0,24170769.517749235,11329218.427303487,1777.373029326264,152.07004606311244,4236.212625742658,2680503.610526145,2616865.1466313456,1254.0
2048,235491.37825844335,214806.47636594632,20684.90189249716,5477462.0,24517606.893696472,11582155.257822823,1353.071789986364,177.73730293262642,4388.282671805788,776937.9338651,760358.9499318013,1201.0
2049,213778.85782504186,199720.45807099278,14058.39975404899,5006433.0,24724025.202485055,11845883.877244467,1275.0,135.3071789986355,4566.019974738386,0.0,0.0,1275.0
2050,247072.84638884477,234265.69149317848,12807.15489566653,4470746.0,24963603.886215772,12141215.345024627,1536.2053447395783,127.49999999999999,4701.327153737049,902005.0814511152,861026.7236978892,1364.0
2051,220568.40031982755,205397.79958804633,15170.600731781133,4076895.0,25073991.298283014,12423759.727612652,1392.0,153.62053447395743,4828.82715373705,0.0,0.0,1392.0
2052,203642.12205266673,190674.2568295168,12967.86522315,3629922.0,25160662.64443142,12783188.396264238,1248.921880607813,139.20000000000047,4982.447688210989,20405.917903324218,19609.403039054945,1245.0
2053,214186.04223618226,201807.0490334136,12378.993202768517,3331938.0,25188190.430757828,13052874.70479651,1331.036828243604,124.89218806078128,5121.647688210971,650299.8663876021,620184.1412180057,1207.0
2054,237051.53510703018,223712.67057564578,13338.864531384454,2889306.0,25348773.888965033,13334071.209761094,1506.8159514385425,133.10368282435965,5246.539876271761,1347602.8535060273,1294079.7571927237,1248.0
2055,198870.0802308071,184021.88725605715,14848.19297474997,2448891.0,25446429.62950335,13675896.727102285,1296.6232630849643,150.6815951438547,5379.6435590961455,135260.55791052434,128116.31542480708,1271.0
2056,237649.67779173,225827.9785408263,11821.699250903752,2164771.0,25400462.166314114,14005189.777072951,1536.1733898337175,129.66232630849575,5530.325154240005,921055.4939246577,875866.9491686197,1361.0
2057,177285.24718010123,162271.59148274793,15013.655697353452,1846543.0,25448225.779807415,14274685.991610834,1212.0,153.6173389833719,5659.987480548469,0.0,0.0,1212.0
2058,188574.8711305964,178398.42833140626,10176.442799190216,1527763.0,25418310.67258421,14622678.100232158,1255.4169840072939,121.20000000000044,5813.604819531869,725709.2678481234,667084.920036506,1122.0
2059,197439.6584482468,185561.43566868227,11878.222779564569,1229209.0,25441506.07995613,14897260.275876174,1328.6786682095494,125.54169840073043,5934.804819531869,778113.4700748525,738393.3410477368,1181.0
2060,243909.46144790333,231552.1168376778,12357.344610225415,846380.0,25464818.763737373,15256011.913426833,1613.2618112678988,132.86786682095436,6060.3465179325985,2076604.4260513226,1916309.0563395065,1230.0
2061,185623.8967565718,169742.2467340453,15881.650022526488,626204.0,25389498.36150177,15550384.053851116,1315.0,161.32618112679052,6193.214384753514,0.0,0.0,1315.0
2062,174887.07667866466,164086.38478163912,10800.691897025546,547321.0,25185655.1994381,15832405.215914758,1275.0,131.49999999999997,6354.540565880338,0.0,0.0,1275.0
2063,181979.47008912536,171446.9300949758,10532.539994149443,431669.0,24909544.828617964,16223497.631992936,1254.0,127.49999999999999,6486.040565880325,0.0,0.0,1254.0
2064,168387.4147214093,156919.33608747015,11468.078633939143,314873.0,24700634.89393178,16548503.566679029,1217.0,125.40000000000033,6613.540565880335,0.0,0.0,1217.0
2065,160710.69119451928,150433.64246025353,10277.04873426574,263665.0,24504537.203476053,16795186.119960815,1232.0,121.70000000000044,6738.940565880366,0.0,0.0,1232.0
2066,181655.80300456102,172051.5495526262,9604.253451934917,205987.0,24301687.477366365,17055130.87197065,1345.4471312397297,123.20000000000044,6860.640565880341,436310.2340953306,382235.65619868034,1269.0
2067,159228.89051599544,147747.5356484487,11481.354867546772,179049.0,24035017.93125535,17347993.97095027,1192.0,134.54471312397408,6983.840565880313,0.0,0.0,1192.0
2068,148147.73361884415,138456.27369215357,9691.459926690637,135751.0,23678503.650328606,17747213.252644427,1232.0,119.20000000000044,7118.385279004298,0.0,0.0,1232.0
2069,160570.07913385925,151958.6630669118,8611.416066947475,85850.0,23374850.8473817,18100197.055915467,1260.0,123.20000000000044,7237.585279004333,0.0,0.0,1260.0
2070,155886.823004425,145906.33319658588,9980.489807839092,54515.0,23111387.492206585,18394367.411090747,1294.0,125.99999999999999,7360.785279004306,0.0,0.0,1294.0
2071,181387.1138147573,172104.41955709353,9282.694257663687,24746.0,22863411.521258343,18671522.38203906,1465.2582101772632,129.40000000000038,7486.785279004307,1165457.6102530588,966291.0508863116,1272.0
2072,143837.87252517496,132369.70662965465,11468.1658955203,19162.0,22569412.647072267,18970376.998186145,1231.0,146.52582101772688,7616.185279004291,0.0,0.0,1231.0
2073,145657.22991392322,137324.28473932273,8332.945174600378,16360.0,22284475.43199623,19257630.213262428,1282.0,123.0999999999997,7762.711100022059,0.0,0.0,1282.0
2074,153235.7410843771,144532.9758688086,8702.765215568528,7625.0,21974286.14047778,19575965.50478064,1322.0,128.20000000000044,7885.81110002201,0.0,0.0,1322.0
2075,154929.34783205274,145602.14357943967,9327.20425261299,2559.0,21662197.627850503,19892556.017407924,1351.1448218590176,132.20000000000044,8014.011100022051,346350.47787781997,275724.1092950723,1296.0
2076,137526.18342627195,128049.29923278479,9476.884193487223,1749.0,21421073.600331873,20133929.90010462,1248.0,135.11448218590155,8146.21110002206,0.0,0.0,1248.0
2077,137597.10325525084,129466.2420924175,8130.861162833411,539.0,21145032.478936188,20410690.021500487,1319.0,124.79999999999956,8281.325582207897,0.0,0.0,1319.0
2078,134784.58413688987,126727.67877839768,8056.905358492297,183.0,20859368.746244933,20696215.754191514,1323.0,131.9000000000004,8406.125582207927,0.0,0.0,1323.0
2079,143999.02400991035,136157.71470148079,7841.309308429477,0.0,20575815.44188273,20979483.058553718,1346.0,132.29999999999956,8538.025582207902,0.0,0.0,1346.0
2080,129606.43265674674,120823.8800819462,8782.55257480051,0.0,20316635.334991075,21238134.165445358,1347.0,134.59999999999957,8670.325582207897,0.0,0.0,1347.0
2081,104157.98136201853,96886.82410889283,7271.157253125715,0.0,20043729.858944442,21510623.641494296,1137.0,134.70000000000044,8804.925582207958,0.0,0.0,1137.0
2082,108375.63884006113,102665.41899206534,5710.219847995845,0.0,19574192.316530127,21979833.183908835,1252.0,113.70000000000041,8939.625582207927,0.0,0.0,1252.0
