years,Objective,Costs,Damages,J,Y,M,I,Redsnag,Greysnag,B,B_SDD,I_LDD
2048,179655.1496291166,168362.0686698805,11293.080959235895,5477462.0,24505690.88229081,11578791.970236784,1845.6159580044746,250.8000000000007,11937.121946043133,3298991.042879056,3223079.790022363,1201.0
2049,184234.80109233104,166667.02908332477,17567.77200900617,5006433.0,24711852.347626716,11842284.88894272,1862.4216028869464,369.12319160089334,12187.921946043138,2999291.5945957927,2937108.0144347604,1275.0
2050,209330.52435041007,191850.1713811442,17480.35296926594,4470746.0,24951125.710563663,12137334.533565532,2180.047873590682,372.4843205773893,12557.045137643998,4224851.456891663,4080239.3679534495,1364.0
2051,241275.35030777715,221049.76011757794,20225.590190199142,4076895.0,25061132.090827946,12419616.105427701,2518.197839572731,436.00957471813746,12929.529458221372,5877425.701190956,5630989.197863601,1392.0
2052,214504.09250049223,190705.32351606127,23798.768984431008,3629922.0,25147030.51188087,12778691.512536814,2184.251153745223,503.6395679145454,13365.539032939503,4827455.458774422,4696255.768726111,1245.0
2053,268896.8259274402,247996.585179555,20900.240747885116,3331938.0,25173939.990584064,13048060.820954837,2822.9796794205467,436.85023074904296,13869.178600854098,8327717.419763727,8079898.397102759,1207.0
2054,155304.86661299044,127519.57330922807,27785.29330376255,2889306.0,25333368.991518594,13328919.840340944,1562.2756021899984,564.5959358841075,14306.028831603047,1610702.9010376341,1571378.0109499898,1248.0
2055,243723.35770485547,230688.9745918993,13034.383112956024,2448891.0,25431353.128436066,13670361.63458018,2676.1667747770407,312.4551204379986,14870.62476748725,7388649.089484849,7025833.873885154,1271.0
2056,187292.9462745645,161599.85183434642,25693.09444021806,2164771.0,25384417.428733744,13999244.509545803,1964.0985572125062,535.2333549554035,15183.07988792519,3119371.8817804246,3015492.7860625293,1361.0
2057,148842.4964376902,131483.4180913063,17359.078346383903,1846543.0,25432138.505525913,14268355.33643723,1677.231493000894,392.8197114424996,15718.31324288063,2433882.173407002,2326157.4650044874,1212.0
2058,111953.4161532559,98374.47279456748,13578.943358688319,1527763.0,25402270.596358627,14615835.016934048,1260.0062373007752,335.44629860018017,16111.132954323168,738361.952345746,690031.1865038543,1122.0
2059,100705.93302775649,90705.61345482645,10000.319572930035,1229209.0,25425822.927773155,14890055.679282194,1189.3716836253068,252.00124746015365,16446.579252923344,44065.77600735967,41858.41812654218,1181.0
2060,110889.65795570707,102087.62030175544,8802.037653951596,846380.0,25449677.373728357,15248404.861643357,1335.734037395742,237.87433672506214,16698.580500383425,576254.8113479026,528670.1869787239,1230.0
2061,106570.07221883934,96221.22575132131,10348.846467518046,626204.0,25375005.345829584,15542406.155504737,1317.9533244050908,267.1468074791484,16936.4548371085,15878.814290556467,14766.622025421831,1315.0
2062,188556.43185946514,179468.71499929563,9087.716860169523,547321.0,25171659.78556738,15823926.762442548,2270.514438746888,263.5906648810175,17203.6016445877,5234866.850939894,4977572.193734401,1275.0
2063,114152.4205099748,94221.68117102286,19930.739338951906,431669.0,24895007.67202218,16214565.485894212,1254.0,454.1028877493766,17467.19230946865,0.0,0.0,1254.0
2064,136432.85953230248,126816.94694005547,9615.912592247054,314873.0,24686557.839223456,16539111.318693016,1697.3423412118527,250.80000000000067,17921.29519721809,2805329.2368424986,2401711.706059231,1217.0
2065,173784.18737915473,160040.68639114956,13743.500988005118,263665.0,24490378.856040083,16785395.722009324,2155.7287050172595,339.4684682423687,18172.09519721803,5133213.940676443,4618643.525086316,1232.0
2066,190643.9448649878,172870.6940424604,17773.250822527505,205987.0,24286974.754296724,17044971.116126023,2309.042069531683,431.1457410034532,18511.563665460362,5733387.414223782,5200210.347658395,1269.0
2067,241436.64234505367,221596.88484256755,19839.75750248627,179049.0,24019817.62101279,17337358.20734025,2913.599008524506,461.8084139063336,18942.709406463895,9529021.184125189,8607995.042622551,1192.0
2068,156596.38522449107,130351.05926012024,26245.325964370688,135751.0,23662140.736164182,17736018.581456657,1891.0874743148615,582.719801704898,19404.51782037028,3596412.7647868483,3295437.371574328,1232.0
2069,98584.29515223636,84413.60760492118,14170.687547315145,85850.0,23358433.82581294,18088397.418327335,1260.0,378.2174948629738,19987.237622075158,0.0,0.0,1260.0
2070,100595.38994261523,92228.19365001052,8367.196292604658,54515.0,23095451.887996074,18382086.356144298,1422.4951370284873,251.99999999999997,20365.45511693799,747152.9037387933,642475.6851424429,1294.0
2071,130394.53194774193,121253.32697379809,9141.204973943699,24746.0,22847804.984941997,18658783.76406132,1801.5405093322056,284.4990274056981,20617.45511693799,3168968.32499672,2647702.546661034,1272.0
2072,132645.53237259414,119528.17023988502,13117.362132709248,19162.0,22553896.555087514,18957211.67518994,1822.804066958139,360.3081018664429,20901.954144343756,3615959.4737300035,2959020.334790706,1231.0
2073,113844.79117822154,100915.80442992382,12928.98674829778,16360.0,22268888.70905815,19243943.71715224,1597.959544153423,364.5608133916264,21262.262246210157,1926473.954644496,1579797.7207671402,1282.0
2074,91836.46255658506,81332.64894658668,10503.813609998424,7625.0,21958872.62377306,19561789.842893153,1325.6867108113663,319.59190883068413,21626.823059601804,23819.88258869168,18433.554056828973,1322.0
2075,94860.63045184367,87005.7901868888,7854.840264954915,2559.0,21647261.754609574,19877899.02534583,1429.2511043914926,265.1373421622723,21946.414968432506,836563.3443450003,666255.521957458,1296.0
2076,81240.75352497402,72509.06882076002,8731.684704214022,1749.0,21406516.675883763,20118815.852967266,1248.0,285.8502208782973,22211.552310594852,0.0,0.0,1248.0
2077,94800.20143868035,87983.89982217057,6816.301616509766,539.0,21130943.85406551,20395107.728646275,1506.6407099873381,249.5999999999991,22497.402531473053,1256034.8764208478,938203.5499366842,1319.0
2078,86314.53191797237,77569.37665241543,8745.15526555696,183.0,20845669.953444842,20680055.988556977,1393.180344066057,301.32814199746684,22747.002531473114,498734.0529985127,350901.7203302678,1323.0
2079,87101.53331468815,79818.82091274492,7282.712401943252,0.0,20562635.61946523,20962734.142192725,1395.9947637848156,278.63606881321135,23048.330673470577,360449.2323793704,249973.81892410718,1346.0
2080,106567.77188478023,98696.34356515469,7871.428319625424,0.0,20303850.127990697,21220940.638903257,1741.4764927242663,279.1989527569655,23326.966742283745,2669761.0541839455,1972382.4636213589,1347.0
2081,80238.50643201511,70175.58581356768,10062.920618447437,0.0,20031042.046455886,21492938.245285533,1325.5529899718513,348.29529854485526,23606.165695040803,1323242.2590811239,942764.9498592423,1137.0
2082,71129.1804684577,64407.82414737902,6721.356321078705,0.0,19561976.056357864,21961487.68239365,1303.6683969982278,265.1105979943694,23954.46099358558,379057.6595489545,258341.9849911574,1252.0
2083,106852.05402001759,101366.88906796667,5485.164952050863,0.0,19188889.867651094,22334198.202703454,1780.365688324286,260.7336793996456,24219.571591579966,3734330.9602812557,2421828.441621439,1296.0
2084,90006.0871390233,79058.34162619538,10947.745512827967,0.0,18633709.16286074,22888408.050586805,1473.226732190549,356.07313766485686,24480.305270979577,783415.7083372347,596133.6609527468,1354.0
2085,150215.95130326963,142191.6039887043,8024.347314565479,0.0,18098654.264354367,23422828.722360965,2338.5202790501103,294.64534643811044,24836.37840864442,8365742.89091103,6047601.39525058,1129.0
2086,72974.3938914423,55979.42204915193,16994.97184229038,0.0,17681975.932010315,23837959.134017516,1220.0,467.7040558100258,25131.023755082566,0.0,0.0,1220.0
2087,79808.29429670288,75270.10696968253,4538.187327020384,0.0,17239593.543662585,24280007.522365227,1489.2067051538231,243.99999999999997,25598.727810892637,2986180.9608858414,1796033.525769113,1130.0
2088,75973.27371807795,68375.42528322045,7597.84843485747,0.0,15457577.439135872,26061351.437764242,1388.312309243426,297.84134103076366,25842.72781089263,739314.1017736496,496561.5462171436,1289.0
2089,69712.75580851153,63016.378362690535,6696.377445821006,0.0,15021276.238652876,26497163.34387016,1394.478351409487,277.6624618486843,26140.569151923362,1179032.7221605189,752391.7570474115,1244.0
2090,57843.06074126636,52234.32773577509,5608.733005491273,0.0,14385719.499639207,27132267.64004907,1188.0,278.89567028189725,26418.23161377201,0.0,0.0,1188.0
2091,56405.8002001938,52041.0087440049,4364.791456188939,0.0,13882385.727025507,27635316.43236922,1244.0,237.5999999999991,26697.127284053993,0.0,0.0,1244.0
2092,59344.41730015462,55251.78040110613,4092.6368990485084,0.0,13333755.529702332,28183699.629692353,1287.763978246368,248.80000000000067,26934.727284053984,414408.8871043817,238819.89123185223,1240.0
2093,83485.70244718228,78726.67942949287,4759.023017689374,0.0,12830775.201147882,28686368.194268513,1624.3567408597448,257.5527956492735,27183.527284054064,4364790.920543634,2491783.704298734,1126.0
2094,94849.67654890422,86465.68384725128,8383.992701652971,0.0,12253797.262167439,29262592.776508264,1832.164702278386,324.8713481719478,27441.080079703304,4198518.911059611,2750823.5113918916,1282.0
2095,96263.49381336146,87083.60206718199,9179.891746179515,0.0,11598825.17571232,29916788.698261,1920.1522460987524,366.432940455677,27765.95142787511,3955894.55632484,2635761.230493795,1393.0
2096,92298.84461658979,83354.81399891312,8944.030617676626,0.0,11038388.2105963,30476470.66083433,1838.1739877215753,384.0304492197515,28132.38436833089,4125318.9718401795,2770869.938607884,1284.0
2097,58807.98006516169,50025.6719991804,8782.308065981397,0.0,10546911.356142234,30967162.34130088,1315.4803916826131,367.63479754431523,28516.414817550554,19308.732659434554,12401.958413034628,1313.0
2098,49703.24583699637,45816.19879916815,3887.0470378282043,0.0,9750693.087149331,31763151.484069582,1283.0,263.09607833652217,28884.049615095035,0.0,0.0,1283.0
2099,71868.27619541646,68650.30694968908,3217.969245727337,0.0,9317172.908211946,32196508.663006846,1680.1624395066167,256.5999999999991,29147.14569343154,3350365.499715364,1485812.1975330703,1383.0
2100,51956.39187376555,45484.468011999365,6471.923861766181,0.0,8788089.255609585,32725038.15316965,1278.0,336.03248790132193,29403.74569343132,0.0,0.0,1278.0
2101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,0.0,0.0,0.0,23272990.0,14463912.0,3873187.0,807.0,0.0,0.0,4035000.0,4035000.0,1269.0
2021,201526.62637246802,195937.5916146298,5589.034757838253,22960906.0,14435982.0,4212612.0,1387.5778004065453,80.70000000000029,0.0,822286.9416591428,787889.0020327143,1230.0
2022,218638.0792929218,210811.86251455173,7826.216778370091,22444158.0,14555662.58425536,4608748.837944235,1539.8326471523221,138.7577800406543,80.70000000000029,1603976.9912828822,1539163.2357616029,1232.0
2023,200321.3458603382,191955.3254182248,8366.020442113537,22040105.0,14588116.540684702,4979246.048867727,1430.0904642772493,153.9832647152323,219.45778004065488,519122.14127118856,500452.32138622185,1330.0
2024,212653.63125657348,205396.16633243125,7257.464924142381,21428506.0,14830371.12497333,5347669.374114781,1528.102427108247,143.00904642772392,373.441044755886,1940983.064722003,1835512.1355412228,1161.0
2025,250059.00039421424,241693.57780403728,8365.422590177139,20839923.0,15037135.9606918,5728401.435969262,1837.2395282539117,152.8102427108243,516.4500911836087,2596149.834021198,2471197.6412695777,1343.0
2026,272097.59697989805,262346.9212122054,9750.675767692786,20399820.0,15201822.99431892,6002494.163147452,2014.6969414303135,183.72395282539202,669.2603338944327,4176818.1613298967,4013484.7071515345,1212.0
2027,208418.59837243444,197465.35645897957,10953.241913454947,19902536.0,15348997.336315153,6351101.124209724,1578.336221955547,201.46969414303035,852.9842867198257,1012937.424634985,976681.1097777587,1383.0
2028,220355.27399879636,212859.35149020233,7495.922508594022,18019521.0,16755029.498132737,6827014.626170153,1620.7685274107307,157.8336221955549,1054.4539808628608,2323732.22750987,2258842.6370536517,1169.0
2029,212874.8649247838,203714.11859993247,9160.746324851341,17536969.0,16971139.00342927,7092197.352346268,1616.0856773778985,162.07685274107283,1212.287603058415,2395112.5063048014,2360428.386889501,1144.0
2030,228273.7570720105,219705.88790244903,8567.8691695614,16866307.0,17344027.92517711,7388769.344920959,1731.4303636513653,161.6085677377894,1374.3644557994862,2703888.41260254,2612151.818256843,1209.0
2031,223239.994117016,213727.783612604,9512.210504412065,16310961.0,17612101.486868866,7674771.355302806,1733.9310909522258,173.14303636513728,1535.9730235372754,2545911.918129147,2494655.4547611317,1235.0
2032,169115.05259404692,160046.36785973865,9068.684734308372,15681330.0,18078356.599257603,7836848.376546841,1360.1919930999848,173.39310909522203,1709.1160599024145,268400.0020119572,260959.96549990584,1308.0
2033,173581.21306734768,167572.93486508576,6008.278202261987,15090554.0,18394808.966517933,8110330.817293405,1406.985296491539,136.01919930999796,1882.5091689976387,1234012.4756838598,1204926.4824577204,1166.0
2034,243834.85443400883,236946.41679341375,6888.4376405950425,14442721.0,18796486.458289016,8355544.3433536915,1984.1909323107686,140.6985296491546,2018.528368307628,3164521.3154766154,3115954.6615538583,1361.0
2035,178029.1204601599,167911.9157169368,10117.204743223088,13729775.0,19232479.400086295,8630959.214365542,1487.484819435338,198.4190932310768,2159.2268979567903,1123995.5240575366,1107424.0971766643,1266.0
2036,217492.3603581477,210891.5319305298,6600.82842761761,13084472.0,19652153.084834073,8855602.04479836,1813.5643432225872,148.74848194353376,2357.645991187876,3063233.832825979,2957821.7161129178,1222.0
2037,209926.22753069515,200813.01797309474,9113.209557600432,12548687.0,20018389.28635657,9023786.278932553,1759.56393700501,181.356434322258,2506.3944731313973,2978263.5385145056,2922819.6850250945,1175.0
2038,167518.3732038241,158771.2029450146,8747.170258809487,11601256.0,20714213.411258098,9274094.596872143,1433.3238694355875,175.95639370050117,2687.7509074536524,511188.4910829077,501619.34717795224,1333.0
2039,170545.69918626378,164217.71643558575,6327.9827506780675,11089616.0,20991682.468269948,9507352.21599061,1493.539911466762,143.33238694355896,2863.707301154152,1603201.5199041618,1562699.5573338016,1181.0
2040,179394.559709252,172545.31817515448,6849.241534097474,10429502.0,21464878.476978205,9693232.681068232,1580.6985899251702,149.35399114667595,3007.0396880977123,1596560.3175698123,1573492.9496258548,1266.0
2041,187846.4673141639,180531.35781844176,7315.109495722123,9741548.0,21959972.37870016,9884959.08075641,1678.4294621908932,158.06985899251669,3156.393679244396,1905200.2816584096,1862147.3109544897,1306.0
2042,235676.4136627795,228013.04687497113,7663.366787808244,9149056.0,22318907.67415229,10117374.361689866,2052.3322314107836,167.84294621908998,3314.4635382369147,3658884.597239007,3606661.157053949,1331.0
2043,142259.41278091504,131817.8235318962,10441.589249018823,8570086.0,22605039.93919147,10408573.76441914,1257.0,205.2332231410788,3482.306484455985,0.0,0.0,1257.0
2044,178673.68478784474,173417.7378310392,5255.946956805549,7952775.0,22994053.750578456,10636039.953032255,1659.968252978638,125.70000000000044,3687.539707597081,1881586.8558381742,1804841.2648932117,1299.0
2045,198581.6154261456,191152.67275763565,7428.942668509958,7215806.0,23509821.11606893,10856099.684722668,1829.0745500122223,165.99682529786446,3813.239707597068,2992422.1696794443,2900372.750061087,1249.0
2046,166495.3651934847,157917.6739755496,8577.691217935297,6599045.0,23878951.195406288,11102328.543428201,1535.387368615769,182.9074550012222,3979.2365328949304,1222610.0194917542,1196936.8430788214,1296.0
2047,137645.62729378772,130715.93712075338,6929.690173034374,6078577.0,24171212.674599566,11329500.710080795,1254.0,153.53873686157675,4162.143987896156,0.0,0.0,1254.0
2048,159971.7828039138,154325.24232429595,5646.540479617947,5477462.0,24518560.40168277,11582450.289886208,1523.3098530762927,125.40000000000035,4315.68272475773,1649502.4118344418,1611549.2653814491,1201.0
2049,158814.593550238,151917.8507927445,6896.742757493554,5006433.0,24724790.145704832,11846197.236011026,1516.9905606022032,152.33098530762823,4441.082724757728,1235961.01339639,1209952.8030110302,1275.0
2050,171712.06423945335,164946.05435555635,6766.009883897047,4470746.0,24964118.55255191,12141536.841838557,1693.8314610949587,151.69905606022073,4593.413710065386,1718033.4974919138,1649157.3054747633,1364.0
2051,183664.27905461955,176380.46762621778,7283.8114284018475,4076895.0,25074341.388360903,12424088.174568601,1825.061799722607,169.38314610949578,4745.112766125589,2279545.5887894207,2165308.998613015,1392.0
2052,161542.99778112565,153614.1743821328,7928.823398992787,3629922.0,25160568.89117042,12783527.620769035,1582.5905886712944,182.50617997226064,4914.49591223509,1745951.5836667048,1687952.943356477,1245.0
2053,179414.43134147138,172355.8121528036,7058.619188667653,3331938.0,25187768.484865285,13053208.452021163,1785.8558846066426,158.2590588671299,5097.002092207324,3010722.8841473265,2894279.423033224,1207.0
2054,131406.875261307,123292.45249604173,8114.422765265319,2889306.0,25347916.904383756,13334385.176618101,1346.3711132629614,178.58558846066435,5255.2611510744555,508614.4177195578,491855.5663148451,1248.0
2055,181546.33184053088,176246.78397794592,5299.547862585039,2448891.0,25445747.854644395,13676195.956639241,1871.6642254131896,134.63711132629732,5433.846739535129,3179082.6829406745,3003321.127065966,1271.0
2056,152354.29918523063,144092.526630002,8261.772555228514,2164771.0,25399233.400432598,14005461.091582954,1570.0242730318507,187.16642254131892,5568.483850861435,1089064.7863122018,1045121.3651592137,1361.0
2057,128305.42787438318,121805.28262782349,6500.145246559683,1846543.0,25446992.246150017,14274928.222550256,1396.2262471180654,157.00242730318473,5755.650273402769,971386.5458155574,921131.2355903361,1212.0
2058,109116.61131529351,103852.18451966252,5264.426795630993,1527763.0,25416939.57930372,14622873.66449438,1178.8327968807928,139.6226247118066,5912.652700705925,306946.9243652742,284163.9844039312,1122.0
2059,106841.68486989623,102284.93068421134,4556.754185684794,1229209.0,25440237.571217917,14897429.839783192,1184.9060406341162,117.8832796880782,6052.2753254177505,20605.555842513655,19530.203170586406,1181.0
2060,115023.8468711697,110647.74178151328,4376.1050896563665,846380.0,25463711.073877435,15256164.43108289,1282.65451297033,118.49060406341206,6170.1586051058075,287031.7999779736,263272.5648516496,1230.0
2061,113691.65786312103,108800.48322657435,4891.174636546655,626204.0,25388730.686577223,15550527.163870325,1316.416117030043,128.26545129703297,6288.6492091692235,7622.383092934981,7080.5851501862,1315.0
2062,156979.20744453918,152443.4504401859,4535.757004353374,547321.0,25184906.3566304,15832528.0777001,1772.1695014521665,131.6416117030032,6416.914660466278,2614361.365570378,2485847.507260844,1275.0
2063,113809.9420284771,106622.55270735247,7187.389321124613,431669.0,24908334.65127793,16223584.662686389,1254.0,177.21695014521606,6548.556272169271,0.0,0.0,1254.0
2064,125388.13128598664,120580.17498986298,4807.956296123527,314873.0,24699471.326297354,16548543.987667082,1457.173719886225,125.40000000000033,6725.773222314496,1402668.931626883,1200868.599431127,1217.0
2065,136758.45219564356,131167.97996768795,5590.4722279555,263665.0,24503173.00093971,16795187.0207434,1623.3665382457546,145.71737198862297,6851.173222314495,2200984.857823628,1956832.6912287665,1232.0
2066,140944.76656164273,134859.4147084896,6085.35185315317,205987.0,24299978.084716473,17055085.57895217,1653.257246287679,162.33665382457545,6996.890594303126,2154657.4019206716,1921286.2314384142,1269.0
2067,152962.50166712358,146506.40234533168,6456.09932179191,179049.0,24033050.25657887,17347899.14984336,1790.9406540756622,165.32572462876848,7159.227248127657,3405242.704069493,2994703.2703783084,1192.0
2068,113665.11528953622,106433.74752664227,7231.367762893891,135751.0,23676009.405463323,17747046.061463498,1426.9306335827318,179.09406540756675,7324.552972756476,1102108.7342380008,974653.1679136674,1232.0
2069,100185.10626355666,95536.29217306516,4648.814090491454,85850.0,23372248.019034818,18099943.52326253,1260.0,142.69306335827343,7503.647038164021,0.0,0.0,1260.0
2070,102964.98812525948,98781.38997895714,4183.598146302329,54515.0,23108856.045340005,18394042.496957406,1358.2478694046079,125.99999999999999,7646.340101522318,373577.32590633625,321239.3470230088,1294.0
2071,116577.20831728443,112346.37704006975,4230.831277214722,24746.0,22860885.247832183,18671128.046596017,1523.7585073209862,135.8247869404596,7772.340101522319,1512127.4118943796,1258792.536604919,1272.0
2072,110484.57233672684,105372.26125764051,5112.311079086281,19162.0,22566877.759182815,18969932.782115426,1475.9245576253486,152.375850732099,7908.164888462751,1527477.3548677214,1224622.788126735,1231.0
2073,102777.99642267404,98061.7018023298,4716.2946203443,16360.0,22281766.32444298,19257115.29229736,1404.8735254098106,147.59245576253403,8060.540739194881,778230.1992701413,614367.6270490441,1282.0
2074,96179.74649787882,91906.90383943099,4272.842658447777,7625.0,21971534.4224702,19575370.32074486,1323.5733951143284,140.48735254098125,8208.133194957392,10456.737399366162,7866.9755716312975,1322.0
2075,96855.84812377086,92939.03273456659,3916.815389204336,2559.0,21659526.96856844,19891878.201251477,1362.5013109079766,132.35733951143263,8348.620547498349,417608.9399613693,332506.5545399022,1296.0
2076,86110.81278405651,82082.16187565848,4028.650908397989,1749.0,21418476.926494695,20133166.742014304,1248.0,136.2501310907976,8480.97788700979,0.0,0.0,1248.0
2077,94983.07864671556,91574.92783846062,3408.150808254883,539.0,21142517.63452769,20409845.048010837,1412.8208334128076,124.79999999999956,8617.228018100604,628017.9569492043,469104.1670640151,1319.0
2078,88705.06517553987,84830.2787299734,3874.7864455665263,183.0,20856876.1328068,20695254.72889841,1355.3034194779411,141.28208334128058,8742.028018100635,233672.55445559305,161517.0973896859,1323.0
2079,91760.95245827628,88312.1246073345,3448.827850941739,0.0,20573397.22792575,20978415.33035996,1370.0680627276308,135.5303419477933,8883.31010144186,175260.8958080626,120340.31363815816,1346.0
2080,98762.14561176658,94958.81273728675,3803.332874479763,0.0,20314284.793073677,21236974.697149273,1539.5278100478859,137.00680627276262,9018.840443389707,1309739.950490862,962639.0502394437,1347.0
2081,74773.64139356026,70759.74870322183,4013.89269033846,0.0,20041244.29426136,21509406.66845885,1217.1643855641598,153.95278100478833,9155.847249662453,584069.6166650642,400821.9278208033,1137.0
2082,73565.70751564956,70763.49403893732,2802.213476712203,0.0,19571702.253703717,21978540.544630896,1274.8744656009715,121.71643855641643,9309.80003066727,173829.68086405573,114372.32800487049,1252.0
2083,97283.65090152084,94685.23734099686,2598.4135605239185,0.0,19198193.657529328,22351702.26633973,1530.4697199311734,127.48744656009767,9431.516469223656,1825261.667803943,1172348.5996558748,1296.0
2084,88395.23760814373,84112.30721535908,4282.930392784695,0.0,18642688.29717591,22906486.210695688,1403.6354551731545,153.0469719931172,9559.003915783722,336174.42023949325,248177.2758657863,1354.0
2085,110787.18355652152,107126.95322053766,3660.230335983866,0.0,18107177.811173547,23441432.06124295,1697.7129894649897,140.3635455173161,9712.050887776822,3982865.236224046,2843564.94732499,1129.0
2086,68632.82952306053,63407.26831917604,5225.561203884507,0.0,17690763.58914232,23856938.650441173,1220.0,169.7712989464998,9852.414433294196,0.0,0.0,1220.0
2087,73745.04475985143,71475.95109634123,2269.093663510192,0.0,17247955.705990434,24299412.533593092,1309.6081814068834,121.99999999999999,10022.185732240729,1493084.6933239435,898040.9070343978,1130.0
2088,76305.65722245391,73337.16996399737,2968.4872584565164,0.0,15464684.940634253,26082190.69076787,1330.899155913858,130.9608181406877,10144.185732240729,324414.22384136316,209495.7795693101,1289.0
2089,68579.2941162319,65492.40110061789,3086.8930156140223,0.0,15028089.640269244,26518354.09703724,1314.7756993954756,133.08991559138644,10275.146550381334,564748.7972984059,353878.49697735085,1244.0
2090,61584.110791652136,59158.5713610068,2425.539430645346,0.0,14392138.197302485,27153932.781697292,1188.0,131.47756993954684,10408.236465972792,0.0,0.0,1188.0
2091,61135.13526330226,58952.739535207824,2182.3957280944696,0.0,13888430.938427413,27657355.049412817,1244.0,118.79999999999956,10539.714035912242,0.0,0.0,1244.0
2092,62981.95582964328,60935.637380118984,2046.3184495242542,0.0,13339446.521213856,28206088.190769214,1263.9483502756323,124.40000000000033,10658.514035912274,207203.3254014097,119741.75137814511,1240.0
2093,72669.58831355082,70397.064294516,2272.524019034771,0.0,12836158.883067932,28709087.1787328,1367.802253588983,126.39483502756316,10782.91403591232,2141352.2225449686,1209011.2679449536,1126.0
2094,76648.29677806473,73592.72125932333,3055.575518741404,0.0,12259084.968239577,29285664.29130746,1498.214868091861,136.7802253588995,10909.308870939823,1763328.6158223567,1081074.3404592895,1282.0
2095,78063.06014649595,75007.17889978913,3055.88124670687,0.0,11604041.086062133,29940265.95861689,1587.5328663004323,149.82148680918553,11046.08909629873,1611724.8116430244,972664.3315021474,1393.0
2096,73290.45614755515,70316.92044430696,2973.535703248176,0.0,11043568.849585244,30500313.47713597,1492.3011450314598,158.75328663004262,11195.910583107947,1700275.5553162037,1041505.7251572629,1284.0
2097,59447.40921006538,56578.57215208287,2868.837057982537,0.0,10552117.294078361,30991325.731497783,1313.9004958861697,149.2301145031452,11354.66386973795,7812.010657107151,4502.479430880599,1313.0
2098,53857.482376091655,51920.92154313065,1936.560832960965,0.0,9755382.765332038,31787832.4816354,1283.0,131.39004958861804,11503.893984241146,0.0,0.0,1283.0
2099,69558.2633105813,67949.27868771761,1608.9846228636684,0.0,9321637.350719215,32221414.896248177,1531.5807389090185,128.29999999999956,11635.284033829772,1675172.4627088294,742903.6945450909,1383.0
2100,54183.96519541341,51534.938783945174,2649.026411468219,0.0,8792403.624560121,32750243.041668598,1278.0,153.15807389090241,11763.584033829782,0.0,0.0,1278.0
2101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,0.0,0.0,0.0,23272990.0,14463912.0,3873187.0,807.0,0.0,0.0,4035000.0,4035000.0,1269.0
2021,192480.04002774376,192480.04002774376,0.0,22960906.0,14435982.0,4212612.0,1230.0,0.0,0.0,0.0,0.0,1230.0
2022,184244.51897654618,184244.51897654618,0.0,22444158.0,14555816.0,4608753.0,1232.0,0.0,0.0,0.0,0.0,1232.0
2023,199065.1378192238,199065.1378192238,0.0,22040105.0,14588564.0,4979264.0,1330.0,0.0,0.0,0.0,0.0,1330.0
2024,171770.15639433067,171770.15639433067,0.0,21428506.0,14830905.0,5347701.0,1161.0,0.0,0.0,0.0,0.0,1161.0
2025,192654.3484911158,192654.3484911158,0.0,20839923.0,15038015.0,5728455.0,1343.0,0.0,0.0,0.0,0.0,1343.0
2026,166914.0731398212,166914.0731398212,0.0,20399820.0,15203171.0,6002573.0,1212.0,0.0,0.0,0.0,0.0,1212.0
2027,192441.5636524799,192441.56365247988,0.0,19902536.0,15351107.0,6351221.0,1383.0,0.0,0.0,0.0,0.0,1383.0
2028,170689.91365824785,170689.91365824785,0.0,18019521.0,16757267.0,6827202.0,1169.0,0.0,0.0,0.0,0.0,1169.0
2029,158627.99007875242,158627.99007875242,0.0,17536969.0,16973788.0,7092425.0,1144.0,0.0,0.0,0.0,0.0,1144.0
2030,170003.22698877004,170003.22698877004,0.0,16866307.0,17347092.0,7389054.0,1209.0,0.0,0.0,0.0,0.0,1209.0
2031,167200.43933247818,167200.43933247818,0.0,16310961.0,17615630.0,7675114.0,1235.0,0.0,0.0,0.0,0.0,1235.0
2032,172140.99211037037,172140.99211037037,0.0,15681330.0,18082337.0,7837238.0,1308.0,0.0,0.0,0.0,0.0,1308.0
2033,153769.64534458282,153769.64534458282,0.0,15090554.0,18398769.0,8110793.0,1166.0,0.0,0.0,0.0,0.0,1166.0
2034,179123.25610336525,179123.25610336525,0.0,14442721.0,18800614.0,8356080.0,1361.0,0.0,0.0,0.0,0.0,1361.0
2035,159388.72124905238,159388.7212490524,0.0,13729775.0,19237140.0,8631585.0,1266.0,0.0,0.0,0.0,0.0,1266.0
2036,158170.9825071439,158170.9825071438,0.0,13084472.0,19656966.0,8856297.0,1222.0,0.0,0.0,0.0,0.0,1222.0
2037,148163.92429643247,148163.92429643247,0.0,12548687.0,20023723.0,9024552.0,1175.0,0.0,0.0,0.0,0.0,1175.0
2038,165247.40505122478,165247.4050512248,0.0,11601256.0,20720025.0,9274967.0,1333.0,0.0,0.0,0.0,0.0,1333.0
2039,143842.87013703267,143842.8701370327,0.0,11089616.0,20997495.0,9508324.0,1181.0,0.0,0.0,0.0,0.0,1181.0
2040,153381.9911640008,153381.9911640008,0.0,10429502.0,21470927.0,9694281.0,1266.0,0.0,0.0,0.0,0.0,1266.0
